ID_Cliente,Fecha_Actividad,Minutos_Uso,Tickets_Soporte
823,2024-10-27,98,0
823,2024-11-26,91,0
823,2024-12-26,55,0
823,2025-01-25,31,0
823,2025-02-24,62,0
823,2025-03-26,89,2
823,2025-04-25,73,0
823,2025-05-25,83,0
823,2025-06-24,6,0
823,2025-07-24,11,0
824,2025-05-25,34,0
824,2025-06-24,12,0
824,2025-07-24,81,2
824,2025-08-23,8,0
824,2025-09-22,14,0
825,2024-08-28,3,0
826,2024-03-31,8,0
827,2024-01-01,91,0
827,2024-01-31,89,0
827,2024-03-01,44,1
827,2024-03-31,47,0
827,2024-04-30,58,0
827,2024-05-30,33,0
827,2024-06-29,18,1
827,2024-07-29,9,0
827,2024-08-28,6,0
828,2025-05-25,16,0
828,2025-06-24,11,0
829,2024-01-31,1,1
830,2024-01-01,93,0
830,2024-01-31,94,0
830,2024-03-01,81,0
830,2024-03-31,23,1
830,2024-04-30,81,0
830,2024-05-30,14,0
830,2024-06-29,17,0
831,2024-07-29,19,0
832,2025-02-24,11,0
833,2024-08-28,7,0
834,2025-03-26,4,0
835,2024-12-26,14,1
836,2024-09-27,7,1
837,2025-05-25,6,0
838,2024-01-01,68,0
838,2024-01-31,43,0
838,2024-03-01,26,0
838,2024-03-31,43,0
838,2024-04-30,65,0
838,2024-05-30,98,0
838,2024-06-29,73,0
838,2024-07-29,97,0
838,2024-08-28,40,0
838,2024-09-27,45,1
838,2024-10-27,55,0
838,2024-11-26,34,0
838,2024-12-26,56,1
838,2025-01-25,7,1
838,2025-02-24,3,0
839,2024-06-29,6,1
840,2024-03-01,15,0
841,2024-03-01,16,1
842,2024-04-30,13,0
843,2024-01-01,15,1
844,2024-04-30,93,0
844,2024-05-30,99,0
844,2024-06-29,73,0
844,2024-07-29,32,2
844,2024-08-28,26,0
844,2024-09-27,27,1
844,2024-10-27,29,0
844,2024-11-26,92,1
844,2024-12-26,51,0
844,2025-01-25,38,0
844,2025-02-24,18,0
844,2025-03-26,10,0
844,2025-04-25,19,0
845,2024-03-31,19,0
846,2024-09-27,1,0
847,2024-03-31,17,0
848,2024-03-31,15,0
849,2024-01-01,11,0
850,2024-07-29,6,0
851,2024-09-27,9,0
852,2024-07-29,6,0
853,2024-01-31,6,0
854,2025-04-25,19,0
855,2025-02-24,10,0
855,2025-03-26,84,1
855,2025-04-25,86,0
855,2025-05-25,79,0
855,2025-06-24,78,0
855,2025-07-24,58,0
855,2025-08-23,47,2
855,2025-09-22,83,0
855,2025-10-22,80,0
855,2025-11-21,66,0
855,2025-12-21,19,0
855,2026-01-20,3,0
856,2024-04-30,4,0
857,2024-11-26,29,0
857,2024-12-26,37,0
857,2025-01-25,57,0
857,2025-02-24,10,0
857,2025-03-26,8,1
858,2024-11-26,12,0
859,2024-01-31,16,0
860,2025-01-25,1,0
861,2024-05-30,6,0
862,2025-02-24,15,0
863,2025-02-24,52,0
863,2025-03-26,45,0
863,2025-04-25,15,0
863,2025-05-25,1,0
863,2025-06-24,15,0
864,2025-04-25,58,0
864,2025-05-25,22,0
864,2025-06-24,66,0
864,2025-07-24,16,0
864,2025-08-23,89,0
864,2025-09-22,88,0
864,2025-10-22,83,2
864,2025-11-21,13,0
864,2025-12-21,1,0
865,2025-03-26,72,0
865,2025-04-25,11,1
865,2025-05-25,87,0
865,2025-06-24,12,0
865,2025-07-24,92,0
865,2025-08-23,78,1
865,2025-09-22,5,0
865,2025-10-22,4,0
866,2024-12-26,42,2
866,2025-01-25,90,0
866,2025-02-24,79,0
866,2025-03-26,17,0
866,2025-04-25,3,0
867,2024-01-01,41,0
867,2024-01-31,31,0
867,2024-03-01,39,2
867,2024-03-31,66,0
867,2024-04-30,18,0
867,2024-05-30,91,0
867,2024-06-29,67,0
867,2024-07-29,13,0
867,2024-08-28,13,1
867,2024-09-27,14,0
868,2024-03-31,38,0
868,2024-04-30,11,2
868,2024-05-30,15,0
869,2025-02-24,19,0
870,2025-04-25,19,0
871,2025-03-26,9,0
872,2025-03-26,77,0
872,2025-04-25,46,1
872,2025-05-25,36,0
872,2025-06-24,64,0
872,2025-07-24,60,0
872,2025-08-23,99,0
872,2025-09-22,62,0
872,2025-10-22,28,0
872,2025-11-21,47,0
872,2025-12-21,30,1
872,2026-01-20,48,1
872,2026-02-19,62,0
872,2026-03-21,5,0
872,2026-04-20,1,0
873,2024-08-28,15,0
874,2024-05-30,6,0
875,2024-01-31,12,0
876,2024-03-01,57,0
876,2024-03-31,43,0
876,2024-04-30,8,0
876,2024-05-30,17,0
877,2025-03-26,17,1
877,2025-04-25,59,0
877,2025-05-25,58,1
877,2025-06-24,75,0
877,2025-07-24,23,0
877,2025-08-23,62,1
877,2025-09-22,32,0
877,2025-10-22,91,1
877,2025-11-21,16,0
877,2025-12-21,8,0
878,2024-11-26,13,0
879,2025-03-26,14,0
880,2024-12-26,14,0
881,2024-07-29,13,0
882,2024-10-27,10,0
883,2024-01-01,45,0
883,2024-01-31,18,0
883,2024-03-01,99,0
883,2024-03-31,32,0
883,2024-04-30,43,1
883,2024-05-30,61,0
883,2024-06-29,41,1
883,2024-07-29,38,0
883,2024-08-28,42,0
883,2024-09-27,96,0
883,2024-10-27,31,0
883,2024-11-26,6,0
883,2024-12-26,14,0
884,2024-07-29,13,0
884,2024-08-28,15,0
885,2024-04-30,6,0
886,2025-04-25,73,0
886,2025-05-25,79,1
886,2025-06-24,20,0
886,2025-07-24,19,0
886,2025-08-23,18,0
886,2025-09-22,43,0
886,2025-10-22,82,1
886,2025-11-21,94,0
886,2025-12-21,85,0
886,2026-01-20,74,0
886,2026-02-19,95,1
886,2026-03-21,5,0
886,2026-04-20,1,0
887,2024-10-27,10,0
887,2024-11-26,34,1
887,2024-12-26,9,0
887,2025-01-25,18,0
888,2024-11-26,16,0
889,2025-05-25,81,1
889,2025-06-24,49,0
889,2025-07-24,17,1
889,2025-08-23,52,0
889,2025-09-22,61,0
889,2025-10-22,99,0
889,2025-11-21,24,0
889,2025-12-21,24,0
889,2026-01-20,54,0
889,2026-02-19,75,0
889,2026-03-21,10,0
889,2026-04-20,32,0
889,2026-05-20,9,0
889,2026-06-19,2,0
890,2025-04-25,13,0
891,2024-11-26,3,0
892,2025-04-25,3,0
893,2024-07-29,15,0
894,2024-03-01,66,0
894,2024-03-31,14,0
894,2024-04-30,10,0
894,2024-05-30,16,0
895,2024-10-27,13,0
896,2024-03-01,2,0
897,2024-04-30,11,0
898,2024-09-27,54,0
898,2024-10-27,97,0
898,2024-11-26,13,0
898,2024-12-26,0,0
899,2024-01-01,62,0
899,2024-01-31,65,1
899,2024-03-01,65,0
899,2024-03-31,33,0
899,2024-04-30,11,0
899,2024-05-30,24,0
899,2024-06-29,40,0
899,2024-07-29,92,0
899,2024-08-28,76,0
899,2024-09-27,90,0
899,2024-10-27,99,0
899,2024-11-26,7,0
899,2024-12-26,12,0
900,2024-12-26,13,0
900,2025-01-25,73,0
900,2025-02-24,79,0
900,2025-03-26,30,0
900,2025-04-25,32,2
900,2025-05-25,19,0
900,2025-06-24,11,0
901,2024-06-29,14,0
902,2024-07-29,14,0
903,2024-06-29,16,1
904,2024-11-26,4,0
905,2024-01-01,85,0
905,2024-01-31,9,1
905,2024-03-01,9,0
906,2025-04-25,10,1
907,2025-02-24,5,0
908,2024-04-30,63,0
908,2024-05-30,10,1
908,2024-06-29,4,0
909,2024-10-27,58,0
909,2024-11-26,56,0
909,2024-12-26,68,0
909,2025-01-25,76,0
909,2025-02-24,69,0
909,2025-03-26,26,0
909,2025-04-25,54,0
909,2025-05-25,27,0
909,2025-06-24,67,0
909,2025-07-24,67,0
909,2025-08-23,15,1
909,2025-09-22,11,2
910,2025-01-25,28,0
910,2025-02-24,68,2
910,2025-03-26,60,0
910,2025-04-25,17,0
910,2025-05-25,6,0
911,2024-09-27,88,0
911,2024-10-27,36,1
911,2024-11-26,84,0
911,2024-12-26,44,0
911,2025-01-25,23,0
911,2025-02-24,64,0
911,2025-03-26,78,0
911,2025-04-25,97,1
911,2025-05-25,69,0
911,2025-06-24,2,1
911,2025-07-24,14,0
912,2024-09-27,37,0
912,2024-10-27,37,1
912,2024-11-26,69,0
912,2024-12-26,16,0
912,2025-01-25,10,0
913,2024-10-27,14,0
914,2024-11-26,17,0
915,2025-03-26,13,1
916,2025-01-25,2,0
917,2025-04-25,4,0
918,2024-12-26,0,0
919,2025-02-24,17,0
920,2024-01-31,20,0
920,2024-03-01,65,0
920,2024-03-31,57,0
920,2024-04-30,29,0
920,2024-05-30,55,0
920,2024-06-29,11,0
920,2024-07-29,1,0
920,2024-08-28,1,0
921,2024-04-30,16,0
922,2025-02-24,13,0
923,2024-03-01,0,0
924,2025-02-24,78,0
924,2025-03-26,55,0
924,2025-04-25,57,0
924,2025-05-25,55,0
924,2025-06-24,49,0
924,2025-07-24,68,0
924,2025-08-23,23,0
924,2025-09-22,84,0
924,2025-10-22,67,0
924,2025-11-21,61,0
924,2025-12-21,68,0
924,2026-01-20,8,0
924,2026-02-19,13,0
925,2024-06-29,11,0
926,2024-11-26,10,0
927,2024-07-29,25,0
927,2024-08-28,98,0
927,2024-09-27,61,0
927,2024-10-27,70,1
927,2024-11-26,48,0
927,2024-12-26,89,0
927,2025-01-25,34,0
927,2025-02-24,43,0
927,2025-03-26,98,0
927,2025-04-25,81,1
927,2025-05-25,75,1
927,2025-06-24,69,0
927,2025-07-24,45,0
927,2025-08-23,9,0
927,2025-09-22,0,0
928,2025-04-25,22,0
928,2025-05-25,10,2
928,2025-06-24,11,0
929,2024-07-29,3,0
930,2024-03-31,4,1
931,2024-04-30,13,0
932,2024-03-01,12,0
933,2024-10-27,0,0
934,2024-12-26,7,0
935,2024-06-29,2,0
936,2024-01-01,93,0
936,2024-01-31,97,0
936,2024-03-01,96,0
936,2024-03-31,93,0
936,2024-04-30,12,0
936,2024-05-30,31,0
936,2024-06-29,55,0
936,2024-07-29,55,0
936,2024-08-28,37,0
936,2024-09-27,72,0
936,2024-10-27,73,1
936,2024-11-26,15,0
936,2024-12-26,92,0
936,2025-01-25,63,0
936,2025-02-24,16,1
936,2025-03-26,8,0
937,2024-03-01,12,0
938,2025-05-25,14,0
939,2025-02-24,11,1
940,2024-04-30,13,0
941,2025-03-26,92,0
941,2025-04-25,72,0
941,2025-05-25,81,0
941,2025-06-24,82,0
941,2025-07-24,61,0
941,2025-08-23,42,0
941,2025-09-22,53,1
941,2025-10-22,16,0
941,2025-11-21,16,0
942,2025-05-25,5,0
943,2024-08-28,51,0
943,2024-09-27,90,0
943,2024-10-27,25,0
943,2024-11-26,12,0
943,2024-12-26,18,0
943,2025-01-25,6,0
944,2024-08-28,29,0
944,2024-09-27,11,0
944,2024-10-27,43,0
944,2024-11-26,94,0
944,2024-12-26,40,0
944,2025-01-25,94,0
944,2025-02-24,81,1
944,2025-03-26,45,0
944,2025-04-25,74,0
944,2025-05-25,66,1
944,2025-06-24,90,0
944,2025-07-24,9,0
944,2025-08-23,5,1
945,2025-03-26,56,0
945,2025-04-25,21,1
945,2025-05-25,23,0
945,2025-06-24,79,0
945,2025-07-24,38,0
945,2025-08-23,74,0
945,2025-09-22,80,0
945,2025-10-22,91,0
945,2025-11-21,22,0
945,2025-12-21,50,2
945,2026-01-20,40,1
945,2026-02-19,45,0
945,2026-03-21,78,1
945,2026-04-20,4,0
945,2026-05-20,16,0
946,2024-09-27,17,0
947,2024-11-26,14,0
948,2024-01-31,18,1
949,2024-03-01,0,1
950,2024-06-29,32,0
950,2024-07-29,80,0
950,2024-08-28,87,0
950,2024-09-27,54,0
950,2024-10-27,92,0
950,2024-11-26,51,0
950,2024-12-26,62,0
950,2025-01-25,70,0
950,2025-02-24,9,1
950,2025-03-26,0,0
951,2024-12-26,19,1
952,2024-12-26,19,0
953,2024-10-27,23,0
953,2024-11-26,66,0
953,2024-12-26,74,0
953,2025-01-25,23,1
953,2025-02-24,95,0
953,2025-03-26,23,1
953,2025-04-25,58,0
953,2025-05-25,59,0
953,2025-06-24,3,0
953,2025-07-24,17,0
954,2024-07-29,6,0
955,2024-07-29,14,2
956,2024-12-26,13,0
957,2024-08-28,43,0
957,2024-09-27,72,0
957,2024-10-27,80,0
957,2024-11-26,58,0
957,2024-12-26,69,0
957,2025-01-25,85,0
957,2025-02-24,61,0
957,2025-03-26,2,0
957,2025-04-25,9,0
958,2024-09-27,67,0
958,2024-10-27,19,0
958,2024-11-26,19,1
959,2024-07-29,3,0
960,2025-05-25,6,1
961,2024-05-30,22,0
961,2024-06-29,28,0
961,2024-07-29,17,0
961,2024-08-28,84,0
961,2024-09-27,34,0
961,2024-10-27,26,0
961,2024-11-26,99,0
961,2024-12-26,35,0
961,2025-01-25,39,1
961,2025-02-24,10,0
961,2025-03-26,89,0
961,2025-04-25,67,1
961,2025-05-25,72,0
961,2025-06-24,6,0
961,2025-07-24,8,0
962,2024-11-26,3,1
963,2024-04-30,18,1
964,2024-08-28,64,0
964,2024-09-27,70,0
964,2024-10-27,95,2
964,2024-11-26,54,0
964,2024-12-26,73,0
964,2025-01-25,92,0
964,2025-02-24,86,1
964,2025-03-26,62,0
964,2025-04-25,1,0
964,2025-05-25,14,0
965,2024-06-29,18,1
966,2024-12-26,8,1
967,2025-03-26,45,0
967,2025-04-25,33,0
967,2025-05-25,12,1
967,2025-06-24,90,0
967,2025-07-24,89,0
967,2025-08-23,6,0
967,2025-09-22,6,0
968,2024-03-01,38,1
968,2024-03-31,55,0
968,2024-04-30,19,1
968,2024-05-30,14,0
969,2024-06-29,11,0
970,2025-05-25,3,0
971,2024-09-27,98,0
971,2024-10-27,85,1
971,2024-11-26,61,0
971,2024-12-26,18,0
971,2025-01-25,30,0
971,2025-02-24,29,0
971,2025-03-26,10,1
971,2025-04-25,1,0
972,2024-10-27,1,0
973,2024-03-01,8,0
974,2025-03-26,0,0
975,2024-01-31,2,0
976,2025-03-26,60,0
976,2025-04-25,39,0
976,2025-05-25,38,0
976,2025-06-24,19,0
976,2025-07-24,26,0
976,2025-08-23,76,0
976,2025-09-22,11,0
976,2025-10-22,23,0
976,2025-11-21,61,0
976,2025-12-21,18,2
976,2026-01-20,19,0
977,2024-07-29,16,0
978,2024-04-30,8,0
979,2024-07-29,87,0
979,2024-08-28,49,0
979,2024-09-27,95,0
979,2024-10-27,6,1
979,2024-11-26,19,0
980,2025-03-26,5,0
981,2025-05-25,10,1
982,2024-12-26,35,0
982,2025-01-25,71,0
982,2025-02-24,29,0
982,2025-03-26,26,0
982,2025-04-25,59,1
982,2025-05-25,94,0
982,2025-06-24,66,0
982,2025-07-24,88,0
982,2025-08-23,59,0
982,2025-09-22,29,1
982,2025-10-22,98,0
982,2025-11-21,15,0
982,2025-12-21,9,0
983,2025-05-25,18,0
984,2024-04-30,1,0
985,2024-03-31,86,1
985,2024-04-30,18,0
985,2024-05-30,62,1
985,2024-06-29,78,0
985,2024-07-29,48,0
985,2024-08-28,13,0
985,2024-09-27,52,2
985,2024-10-27,90,0
985,2024-11-26,16,0
985,2024-12-26,5,0
986,2024-01-01,53,0
986,2024-01-31,76,1
986,2024-03-01,69,0
986,2024-03-31,38,0
986,2024-04-30,37,0
986,2024-05-30,10,0
986,2024-06-29,8,0
987,2024-01-31,0,0
988,2024-05-30,17,0
989,2024-10-27,85,0
989,2024-11-26,83,0
989,2024-12-26,23,0
989,2025-01-25,90,1
989,2025-02-24,36,0
989,2025-03-26,78,2
989,2025-04-25,14,0
989,2025-05-25,2,0
990,2024-06-29,9,0
991,2024-06-29,15,0
992,2024-01-01,19,1
993,2025-01-25,32,0
993,2025-02-24,72,1
993,2025-03-26,23,1
993,2025-04-25,73,0
993,2025-05-25,46,0
993,2025-06-24,8,0
993,2025-07-24,15,0
994,2024-10-27,12,0
995,2024-03-01,57,2
995,2024-03-31,22,0
995,2024-04-30,66,0
995,2024-05-30,23,0
995,2024-06-29,12,0
995,2024-07-29,5,0
996,2024-06-29,16,1
997,2024-01-01,5,0
997,2024-01-31,9,0
998,2024-11-26,5,0
999,2024-04-30,69,1
999,2024-05-30,22,0
999,2024-06-29,16,0
999,2024-07-29,33,0
999,2024-08-28,97,0
999,2024-09-27,39,0
999,2024-10-27,39,0
999,2024-11-26,13,0
999,2024-12-26,9,1
999,2025-01-25,2,1
1000,2024-09-27,11,0
1001,2025-03-26,9,0
1001,2025-04-25,9,1
1002,2024-01-01,0,0
1002,2024-01-31,16,0
1003,2024-05-30,29,0
1003,2024-06-29,25,0
1003,2024-07-29,42,0
1003,2024-08-28,14,0
1003,2024-09-27,85,0
1003,2024-10-27,8,0
1003,2024-11-26,19,0
1004,2024-03-01,15,1
1005,2024-07-29,14,0
1006,2024-07-29,14,1
1007,2024-01-31,90,0
1007,2024-03-01,84,0
1007,2024-03-31,86,0
1007,2024-04-30,83,1
1007,2024-05-30,22,1
1007,2024-06-29,11,0
1007,2024-07-29,77,2
1007,2024-08-28,20,0
1007,2024-09-27,86,0
1007,2024-10-27,65,2
1007,2024-11-26,57,0
1007,2024-12-26,77,0
1007,2025-01-25,63,1
1007,2025-02-24,10,0
1007,2025-03-26,2,0
1008,2024-12-26,56,0
1008,2025-01-25,44,0
1008,2025-02-24,99,0
1008,2025-03-26,74,0
1008,2025-04-25,67,0
1008,2025-05-25,23,1
1008,2025-06-24,88,0
1008,2025-07-24,32,0
1008,2025-08-23,86,0
1008,2025-09-22,83,0
1008,2025-10-22,79,0
1008,2025-11-21,10,1
1008,2025-12-21,17,1
1009,2024-01-01,5,0
1010,2025-01-25,16,0
1011,2024-05-30,6,0
1012,2025-03-26,70,0
1012,2025-04-25,47,0
1012,2025-05-25,96,1
1012,2025-06-24,11,0
1012,2025-07-24,99,0
1012,2025-08-23,99,0
1012,2025-09-22,23,1
1012,2025-10-22,33,0
1012,2025-11-21,17,0
1012,2025-12-21,44,1
1012,2026-01-20,45,0
1012,2026-02-19,33,1
1012,2026-03-21,48,1
1012,2026-04-20,66,0
1012,2026-05-20,5,1
1012,2026-06-19,11,0
1013,2025-02-24,70,0
1013,2025-03-26,53,1
1013,2025-04-25,60,0
1013,2025-05-25,67,0
1013,2025-06-24,4,0
1013,2025-07-24,12,1
1014,2024-04-30,83,0
1014,2024-05-30,93,0
1014,2024-06-29,54,0
1014,2024-07-29,7,0
1014,2024-08-28,18,0
1015,2024-06-29,14,0
1016,2024-01-31,3,0
1017,2025-04-25,19,0
1018,2024-03-31,40,0
1018,2024-04-30,77,0
1018,2024-05-30,77,0
1018,2024-06-29,20,0
1018,2024-07-29,17,1
1018,2024-08-28,69,2
1018,2024-09-27,15,0
1018,2024-10-27,34,0
1018,2024-11-26,35,0
1018,2024-12-26,81,0
1018,2025-01-25,93,0
1018,2025-02-24,92,0
1018,2025-03-26,12,0
1018,2025-04-25,14,1
1018,2025-05-25,18,0
1019,2024-01-01,73,0
1019,2024-01-31,39,0
1019,2024-03-01,55,0
1019,2024-03-31,79,0
1019,2024-04-30,98,0
1019,2024-05-30,11,0
1019,2024-06-29,2,1
1020,2025-02-24,8,1
1021,2024-04-30,2,0
1022,2024-04-30,1,1
1023,2024-07-29,12,1
1024,2025-03-26,5,0
1025,2024-01-01,4,0
1026,2024-10-27,48,0
1026,2024-11-26,62,0
1026,2024-12-26,53,0
1026,2025-01-25,65,1
1026,2025-02-24,55,0
1026,2025-03-26,99,0
1026,2025-04-25,87,0
1026,2025-05-25,81,0
1026,2025-06-24,27,0
1026,2025-07-24,42,2
1026,2025-08-23,52,0
1026,2025-09-22,85,1
1026,2025-10-22,17,0
1026,2025-11-21,5,0
1027,2024-09-27,18,0
1028,2024-08-28,55,0
1028,2024-09-27,82,0
1028,2024-10-27,96,0
1028,2024-11-26,62,0
1028,2024-12-26,10,0
1028,2025-01-25,33,0
1028,2025-02-24,0,0
1028,2025-03-26,11,0
1029,2025-05-25,0,0
1030,2024-08-28,19,0
1031,2024-04-30,6,0
1032,2024-08-28,32,0
1032,2024-09-27,47,0
1032,2024-10-27,18,0
1032,2024-11-26,60,2
1032,2024-12-26,87,0
1032,2025-01-25,64,0
1032,2025-02-24,53,0
1032,2025-03-26,20,0
1032,2025-04-25,56,0
1032,2025-05-25,88,0
1032,2025-06-24,18,1
1032,2025-07-24,17,0
1033,2024-06-29,43,0
1033,2024-07-29,24,0
1033,2024-08-28,59,1
1033,2024-09-27,69,0
1033,2024-10-27,37,0
1033,2024-11-26,36,2
1033,2024-12-26,16,0
1033,2025-01-25,12,0
1033,2025-02-24,12,0
1034,2024-04-30,30,0
1034,2024-05-30,90,0
1034,2024-06-29,74,0
1034,2024-07-29,65,0
1034,2024-08-28,1,0
1034,2024-09-27,17,0
1035,2025-05-25,5,0
1036,2024-10-27,45,0
1036,2024-11-26,31,0
1036,2024-12-26,27,0
1036,2025-01-25,90,2
1036,2025-02-24,10,0
1036,2025-03-26,88,0
1036,2025-04-25,77,0
1036,2025-05-25,19,0
1036,2025-06-24,98,0
1036,2025-07-24,87,0
1036,2025-08-23,53,0
1036,2025-09-22,54,0
1036,2025-10-22,48,1
1036,2025-11-21,2,1
1036,2025-12-21,19,0
1037,2024-04-30,4,1
1038,2025-02-24,11,1
1039,2025-05-25,44,0
1039,2025-06-24,89,0
1039,2025-07-24,58,0
1039,2025-08-23,24,0
1039,2025-09-22,49,0
1039,2025-10-22,89,0
1039,2025-11-21,81,0
1039,2025-12-21,75,0
1039,2026-01-20,17,1
1039,2026-02-19,1,0
1040,2024-03-01,25,0
1040,2024-03-31,31,0
1040,2024-04-30,84,0
1040,2024-05-30,61,1
1040,2024-06-29,61,0
1040,2024-07-29,29,0
1040,2024-08-28,40,0
1040,2024-09-27,94,0
1040,2024-10-27,41,1
1040,2024-11-26,67,0
1040,2024-12-26,23,0
1040,2025-01-25,25,0
1040,2025-02-24,10,1
1040,2025-03-26,8,0
1041,2024-09-27,16,0
1042,2024-12-26,49,0
1042,2025-01-25,70,0
1042,2025-02-24,91,0
1042,2025-03-26,34,0
1042,2025-04-25,78,0
1042,2025-05-25,90,0
1042,2025-06-24,4,0
1042,2025-07-24,17,0
1043,2024-04-30,13,0
1044,2025-03-26,40,0
1044,2025-04-25,35,1
1044,2025-05-25,75,2
1044,2025-06-24,77,0
1044,2025-07-24,10,0
1044,2025-08-23,20,0
1044,2025-09-22,56,1
1044,2025-10-22,23,0
1044,2025-11-21,29,0
1044,2025-12-21,56,0
1044,2026-01-20,62,0
1044,2026-02-19,31,0
1044,2026-03-21,6,0
1044,2026-04-20,7,0
1045,2024-05-30,18,0
1046,2024-01-01,0,0
1047,2024-06-29,12,0
1048,2024-01-31,79,0
1048,2024-03-01,18,0
1048,2024-03-31,15,0
1048,2024-04-30,10,0
1049,2024-11-26,5,0
1049,2024-12-26,9,0
1050,2024-03-31,16,2
1051,2024-07-29,8,0
1052,2024-01-31,16,0
1053,2024-12-26,51,0
1053,2025-01-25,78,0
1053,2025-02-24,80,1
1053,2025-03-26,58,0
1053,2025-04-25,68,0
1053,2025-05-25,39,0
1053,2025-06-24,26,0
1053,2025-07-24,41,2
1053,2025-08-23,32,2
1053,2025-09-22,57,0
1053,2025-10-22,49,0
1053,2025-11-21,14,0
1053,2025-12-21,17,0
1054,2024-03-01,0,0
1055,2024-06-29,12,0
1055,2024-07-29,18,0
1055,2024-08-28,83,0
1055,2024-09-27,31,0
1055,2024-10-27,84,2
1055,2024-11-26,76,0
1055,2024-12-26,12,0
1055,2025-01-25,32,0
1055,2025-02-24,57,0
1055,2025-03-26,56,0
1055,2025-04-25,18,2
1055,2025-05-25,15,0
1056,2024-03-01,5,0
1057,2024-07-29,30,0
1057,2024-08-28,87,0
1057,2024-09-27,93,0
1057,2024-10-27,41,0
1057,2024-11-26,36,2
1057,2024-12-26,66,0
1057,2025-01-25,62,0
1057,2025-02-24,98,0
1057,2025-03-26,64,0
1057,2025-04-25,15,0
1057,2025-05-25,7,1
1058,2024-01-31,5,0
1059,2024-06-29,17,0
1060,2025-04-25,13,0
1060,2025-05-25,0,0
1061,2025-01-25,6,0
1062,2024-06-29,0,0
1063,2024-01-01,54,0
1063,2024-01-31,77,0
1063,2024-03-01,14,0
1063,2024-03-31,82,0
1063,2024-04-30,47,1
1063,2024-05-30,69,0
1063,2024-06-29,10,0
1063,2024-07-29,25,0
1063,2024-08-28,83,0
1063,2024-09-27,91,0
1063,2024-10-27,6,1
1063,2024-11-26,4,0
1064,2025-01-25,1,0
1065,2024-03-31,9,0
1065,2024-04-30,0,0
1066,2025-03-26,80,0
1066,2025-04-25,33,1
1066,2025-05-25,7,1
1066,2025-06-24,11,0
1067,2024-06-29,3,0
1068,2024-01-01,10,0
1068,2024-01-31,93,0
1068,2024-03-01,66,0
1068,2024-03-31,22,0
1068,2024-04-30,9,0
1068,2024-05-30,19,0
1069,2024-03-31,4,0
1070,2024-03-01,18,0
1071,2024-12-26,8,1
1072,2024-12-26,40,0
1072,2025-01-25,66,0
1072,2025-02-24,88,0
1072,2025-03-26,53,0
1072,2025-04-25,56,2
1072,2025-05-25,1,0
1072,2025-06-24,14,0
1073,2025-05-25,0,1
1074,2024-01-31,26,1
1074,2024-03-01,51,0
1074,2024-03-31,98,1
1074,2024-04-30,99,0
1074,2024-05-30,12,0
1074,2024-06-29,1,0
1075,2024-11-26,43,0
1075,2024-12-26,84,0
1075,2025-01-25,13,0
1075,2025-02-24,0,0
1075,2025-03-26,17,1
1076,2025-04-25,66,0
1076,2025-05-25,52,0
1076,2025-06-24,91,0
1076,2025-07-24,58,1
1076,2025-08-23,44,0
1076,2025-09-22,34,0
1076,2025-10-22,39,0
1076,2025-11-21,14,1
1076,2025-12-21,8,0
1077,2024-08-28,5,0
1078,2025-03-26,3,0
1079,2024-03-31,74,0
1079,2024-04-30,21,0
1079,2024-05-30,75,0
1079,2024-06-29,54,0
1079,2024-07-29,22,0
1079,2024-08-28,46,0
1079,2024-09-27,33,0
1079,2024-10-27,94,0
1079,2024-11-26,58,0
1079,2024-12-26,63,1
1079,2025-01-25,57,1
1079,2025-02-24,1,0
1079,2025-03-26,9,0
1080,2024-03-31,14,0
1081,2025-01-25,6,0
1082,2024-01-31,17,0
1083,2025-02-24,5,0
1084,2024-09-27,36,0
1084,2024-10-27,10,0
1084,2024-11-26,19,0
1085,2025-05-25,12,0
1086,2024-12-26,19,0
1087,2025-05-25,10,0
1088,2025-05-25,20,0
1088,2025-06-24,26,1
1088,2025-07-24,28,0
1088,2025-08-23,78,0
1088,2025-09-22,71,0
1088,2025-10-22,47,0
1088,2025-11-21,13,0
1088,2025-12-21,79,0
1088,2026-01-20,18,0
1088,2026-02-19,50,0
1088,2026-03-21,57,1
1088,2026-04-20,42,0
1088,2026-05-20,6,0
1088,2026-06-19,5,0
1089,2024-10-27,60,1
1089,2024-11-26,96,0
1089,2024-12-26,41,1
1089,2025-01-25,77,0
1089,2025-02-24,20,0
1089,2025-03-26,25,1
1089,2025-04-25,72,0
1089,2025-05-25,39,0
1089,2025-06-24,17,0
1089,2025-07-24,3,0
1090,2024-03-31,18,0
1091,2024-01-31,2,0
1092,2024-06-29,13,1
1093,2024-07-29,96,0
1093,2024-08-28,21,0
1093,2024-09-27,60,0
1093,2024-10-27,12,0
1093,2024-11-26,2,0
1094,2025-03-26,7,0
1095,2024-07-29,7,0
1096,2025-05-25,58,2
1096,2025-06-24,82,0
1096,2025-07-24,58,0
1096,2025-08-23,96,0
1096,2025-09-22,10,1
1096,2025-10-22,75,0
1096,2025-11-21,8,0
1096,2025-12-21,6,0
1097,2024-12-26,14,0
1098,2024-08-28,44,1
1098,2024-09-27,81,0
1098,2024-10-27,33,0
1098,2024-11-26,84,0
1098,2024-12-26,2,0
1098,2025-01-25,12,0
1099,2024-11-26,10,1
1099,2024-12-26,10,0
1099,2025-01-25,75,0
1099,2025-02-24,81,0
