Monto,ID_Transaccion,Fecha,ID_Empleado,ID_Proveedor
130.96,4284,2025-06-02,EMP038,PROV002
1272.72,4285,2025-05-27,EMP016,PROV004
1550.46,4286,2025-02-24,EMP006,PROV027
5544.04,4287,2025-02-25,EMP055,PROV031
1425.49,4288,2025-07-15,EMP031,PROV010
490.86,4289,2025-05-08,EMP089,PROV037
4036.67,4290,2025-12-09,EMP011,PROV039
1203.81,4291,2025-03-16,EMP061,PROV043
144.07,4292,2025-04-11,EMP008,PROV048
1354.26,4293,2025-07-21,EMP083,PROV035
6546.92,4294,2025-09-22,EMP040,PROV037
620.33,4295,2025-04-01,EMP042,PROV031
391.43,4296,2025-04-11,EMP005,PROV029
193.61,4297,2025-08-27,EMP058,PROV030
200.86,4298,2025-01-06,EMP013,PROV036
733.74,4299,2025-07-15,EMP023,PROV014
1553.67,4300,2025-01-22,EMP087,PROV023
144.95,4301,2025-04-26,EMP051,PROV023
7570.72,4302,2025-09-07,EMP067,PROV012
3237.93,4303,2025-01-02,EMP021,PROV029
1490.21,4304,2025-04-28,EMP100,PROV024
4538.13,4305,2025-09-19,EMP071,PROV002
144.67,4306,2025-10-10,EMP097,PROV030
898.83,4307,2025-01-17,EMP042,PROV008
1820.48,4308,2025-08-17,EMP092,PROV022
4542.61,4309,2025-10-07,EMP078,PROV023
3689.26,4310,2025-07-16,EMP033,PROV035
358.21,4311,2025-10-18,EMP021,PROV025
7616.59,4312,2025-12-19,EMP024,PROV026
177.29,4313,2025-02-23,EMP003,PROV012
5626.87,4314,2025-07-22,EMP078,PROV023
8747.43,4315,2025-09-23,EMP003,PROV037
226.1,4316,2025-04-12,EMP080,PROV048
2780.56,4317,2025-05-01,EMP031,PROV033
120.38,4318,2025-08-10,EMP046,PROV044
646.91,4319,2025-04-25,EMP027,PROV023
1077.87,4320,2025-10-06,EMP071,PROV003
1449.74,4321,2025-09-23,EMP044,PROV021
7445.17,4322,2025-08-27,EMP026,PROV009
2210.56,4323,2025-09-23,EMP097,PROV008
917.39,4324,2025-09-05,EMP005,PROV014
4162.46,4325,2025-09-04,EMP068,PROV010
7962.8,4326,2025-01-20,EMP087,PROV048
110.7,4327,2025-02-05,EMP068,PROV007
9226.62,4328,2025-02-09,EMP005,PROV014
148.68,4329,2025-08-04,EMP068,PROV003
4253.77,4330,2025-08-28,EMP096,PROV034
363.64,4331,2025-12-19,EMP041,PROV015
183.81,4332,2025-08-10,EMP065,PROV011
758.07,4333,2025-07-01,EMP095,PROV033
1940.5,4334,2025-04-26,EMP062,PROV025
577.97,4335,2025-06-24,EMP067,PROV039
128.57,4336,2025-01-03,EMP050,PROV014
1580.97,4337,2025-03-29,EMP047,PROV047
6379.79,4338,2025-04-29,EMP007,PROV038
584.02,4339,2025-12-06,EMP050,PROV008
270.81,4340,2025-11-23,EMP021,PROV009
767.63,4341,2025-03-10,EMP061,PROV046
124.95,4342,2025-03-06,EMP052,PROV019
4374.97,4343,2025-01-07,EMP010,PROV049
4494.5,4344,2025-01-10,EMP082,PROV006
1499.69,4345,2025-07-10,EMP014,PROV024
508.4,4346,2025-05-30,EMP083,PROV024
3977.1,4347,2025-12-02,EMP011,PROV020
1286.39,4348,2025-04-09,EMP057,PROV040
4486.06,4349,2025-09-02,EMP096,PROV023
1831.97,4350,2025-09-21,EMP048,PROV044
3705.19,4351,2025-09-28,EMP062,PROV017
1574.44,4352,2025-06-22,EMP097,PROV041
673.41,4353,2025-08-28,EMP024,PROV038
8239.33,4354,2025-01-01,EMP077,PROV009
1208.45,4355,2025-11-07,EMP100,PROV036
1622.48,4356,2025-05-04,EMP077,PROV040
276.04,4357,2025-02-20,EMP001,PROV043
1783.62,4358,2025-12-20,EMP065,PROV037
1390.64,4359,2025-07-16,EMP094,PROV034
234.25,4360,2025-10-12,EMP066,PROV037
131.58,4361,2025-07-31,EMP097,PROV011
1617.03,4362,2025-08-04,EMP020,PROV046
3368.1,4363,2025-04-12,EMP045,PROV026
1113.79,4364,2025-03-30,EMP010,PROV001
284.15,4365,2025-06-04,EMP062,PROV034
2153.0,4366,2025-12-06,EMP013,PROV011
144.61,4367,2025-09-17,EMP038,PROV035
765.01,4368,2025-09-03,EMP100,PROV003
212.19,4369,2025-09-03,EMP093,PROV035
233.84,4370,2025-06-25,EMP092,PROV014
253.86,4371,2025-01-20,EMP005,PROV024
593.49,4372,2025-06-07,EMP077,PROV006
126.56,4373,2025-09-29,EMP030,PROV013
624.58,4374,2025-11-03,EMP098,PROV028
1055.39,4375,2025-09-02,EMP015,PROV017
925.95,4376,2025-08-04,EMP005,PROV025
582.87,4377,2025-02-07,EMP031,PROV036
4767.53,4378,2025-04-09,EMP046,PROV026
195.28,4379,2025-02-26,EMP072,PROV023
1026.58,4380,2025-12-04,EMP053,PROV039
133.07,4381,2025-05-30,EMP044,PROV012
138.78,4382,2025-08-02,EMP053,PROV027
1405.18,4383,2025-01-09,EMP071,PROV040
1355.3,4384,2025-11-18,EMP056,PROV022
5702.52,4385,2025-05-19,EMP059,PROV024
1305.41,4386,2025-07-31,EMP065,PROV009
8309.64,4387,2025-10-19,EMP051,PROV047
125.14,4388,2025-12-30,EMP002,PROV001
157.04,4389,2025-08-07,EMP066,PROV047
122.5,4390,2025-09-12,EMP039,PROV043
234.72,4391,2025-04-04,EMP095,PROV005
1209.32,4392,2025-08-06,EMP080,PROV032
1954.99,4393,2025-10-21,EMP067,PROV049
123.36,4394,2025-07-02,EMP055,PROV022
7797.26,4395,2025-03-10,EMP057,PROV041
4834.27,4396,2025-11-30,EMP094,PROV041
391.94,4397,2025-04-10,EMP056,PROV028
142.68,4398,2025-08-03,EMP060,PROV029
218.66,4399,2025-03-26,EMP060,PROV026
179.43,4400,2025-05-29,EMP010,PROV017
176.43,4401,2025-01-24,EMP013,PROV016
1089.24,4402,2025-12-01,EMP007,PROV015
310.24,4403,2025-04-01,EMP004,PROV030
520.33,4404,2025-06-16,EMP037,PROV004
9528.2,4405,2025-10-01,EMP005,PROV020
2336.84,4406,2025-05-08,EMP010,PROV040
7906.08,4407,2025-02-20,EMP085,PROV048
192.8,4408,2025-05-18,EMP057,PROV010
581.14,4409,2025-07-27,EMP072,PROV037
1286.66,4410,2025-05-25,EMP033,PROV031
142.4,4411,2025-06-17,EMP064,PROV029
101.95,4412,2025-04-02,EMP004,PROV039
2192.14,4413,2025-10-07,EMP014,PROV034
1921.49,4414,2025-06-25,EMP013,PROV049
663.1,4415,2025-06-19,EMP075,PROV005
953.43,4416,2025-01-30,EMP005,PROV001
677.46,4417,2025-01-11,EMP061,PROV022
111.69,4418,2025-08-10,EMP007,PROV022
468.54,4419,2025-09-07,EMP059,PROV048
226.03,4420,2025-03-15,EMP001,PROV034
157.34,4421,2025-08-18,EMP061,PROV031
8192.96,4422,2025-06-19,EMP068,PROV042
1580.23,4423,2025-10-21,EMP087,PROV037
2866.24,4424,2025-09-01,EMP019,PROV001
427.29,4425,2025-11-26,EMP005,PROV042
611.36,4426,2025-06-18,EMP096,PROV044
297.75,4427,2025-06-03,EMP054,PROV047
156.29,4428,2025-10-19,EMP064,PROV030
228.07,4429,2025-07-13,EMP041,PROV035
3935.76,4430,2025-06-10,EMP089,PROV014
2265.12,4431,2025-01-16,EMP034,PROV018
1241.25,4432,2025-10-27,EMP049,PROV012
891.62,4433,2025-05-14,EMP007,PROV004
6996.3,4434,2025-05-24,EMP053,PROV046
139.79,4435,2025-08-22,EMP075,PROV010
364.08,4436,2025-11-05,EMP058,PROV007
501.04,4437,2025-10-28,EMP063,PROV009
3671.57,4438,2025-05-10,EMP001,PROV029
9661.16,4439,2025-02-07,EMP005,PROV007
302.93,4440,2025-07-28,EMP044,PROV014
5605.5,4441,2025-07-28,EMP043,PROV031
4584.01,4442,2025-07-06,EMP041,PROV034
281.39,4443,2025-02-15,EMP040,PROV038
629.02,4444,2025-09-12,EMP026,PROV042
659.7,4445,2025-03-12,EMP049,PROV009
9045.68,4446,2025-12-21,EMP005,PROV025
230.03,4447,2025-08-02,EMP058,PROV005
3965.66,4448,2025-05-27,EMP098,PROV018
466.0,4449,2025-09-27,EMP041,PROV014
2895.61,4450,2025-04-23,EMP084,PROV032
691.87,4451,2025-01-01,EMP056,PROV039
1434.56,4452,2025-09-08,EMP007,PROV033
4626.19,4453,2025-02-08,EMP023,PROV030
4058.18,4454,2025-07-15,EMP014,PROV029
5405.63,4455,2025-06-09,EMP025,PROV038
131.59,4456,2025-05-14,EMP048,PROV013
2421.59,4457,2025-01-31,EMP090,PROV046
190.53,4458,2025-02-05,EMP090,PROV049
678.64,4459,2025-03-13,EMP037,PROV042
1250.77,4460,2025-06-17,EMP070,PROV016
638.97,4461,2025-01-16,EMP097,PROV015
1094.52,4462,2025-07-03,EMP058,PROV009
9841.3,4463,2025-10-27,EMP005,PROV045
186.4,4464,2025-03-17,EMP087,PROV017
2243.43,4465,2025-01-22,EMP065,PROV009
619.44,4466,2025-04-26,EMP052,PROV007
184.51,4467,2025-12-17,EMP039,PROV044
207.72,4468,2025-10-13,EMP010,PROV034
7916.74,4469,2025-01-22,EMP078,PROV033
5743.85,4470,2025-09-11,EMP026,PROV012
6517.54,4471,2025-06-18,EMP026,PROV004
9617.57,4472,2025-04-16,EMP005,PROV039
260.99,4473,2025-07-25,EMP084,PROV008
513.9,4474,2025-03-29,EMP007,PROV028
2179.91,4475,2025-03-31,EMP085,PROV018
928.12,4476,2025-06-07,EMP005,PROV045
686.72,4477,2025-09-22,EMP006,PROV023
519.54,4478,2025-05-15,EMP027,PROV035
1540.14,4479,2025-04-10,EMP073,PROV035
1416.4,4480,2025-02-25,EMP040,PROV042
210.34,4481,2025-11-24,EMP015,PROV049
877.97,4482,2025-06-27,EMP066,PROV050
1279.22,4483,2025-05-22,EMP022,PROV036
1382.21,4484,2025-08-21,EMP005,PROV001
263.16,4485,2025-10-22,EMP031,PROV019
3051.71,4486,2025-11-19,EMP047,PROV005
112.3,4487,2025-04-19,EMP036,PROV005
512.46,4488,2025-02-14,EMP007,PROV045
3634.34,4489,2025-12-08,EMP094,PROV037
1342.1,4490,2025-12-22,EMP086,PROV030
332.91,4491,2025-05-06,EMP032,PROV043
2454.18,4492,2025-11-20,EMP096,PROV040
1363.9,4493,2025-05-20,EMP039,PROV043
3912.8,4494,2025-02-26,EMP068,PROV011
2951.55,4495,2025-04-11,EMP071,PROV008
1660.41,4496,2025-09-23,EMP012,PROV034
947.01,4497,2025-11-25,EMP005,PROV043
184.66,4498,2025-03-28,EMP020,PROV038
333.17,4499,2025-03-28,EMP009,PROV042
688.97,4500,2025-04-09,EMP079,PROV005
1579.79,4501,2025-05-20,EMP010,PROV013
1065.16,4502,2025-04-10,EMP042,PROV024
377.02,4503,2025-01-20,EMP080,PROV040
103.02,4504,2025-02-18,EMP040,PROV035
982.83,4505,2025-10-12,EMP005,PROV004
372.61,4506,2025-07-19,EMP100,PROV021
2945.89,4507,2025-12-31,EMP009,PROV016
111.66,4508,2025-02-12,EMP041,PROV015
1477.94,4509,2025-02-02,EMP047,PROV004
7637.45,4510,2025-04-16,EMP086,PROV035
223.26,4511,2025-10-27,EMP098,PROV027
877.6,4512,2025-04-07,EMP044,PROV003
152.35,4513,2025-06-29,EMP083,PROV006
1783.87,4514,2025-06-14,EMP028,PROV017
1262.01,4515,2025-06-22,EMP050,PROV004
652.73,4516,2025-06-16,EMP058,PROV005
1103.45,4517,2025-02-12,EMP007,PROV018
6210.83,4518,2025-12-06,EMP031,PROV023
246.94,4519,2025-11-12,EMP064,PROV016
110.95,4520,2025-05-20,EMP052,PROV021
5288.47,4521,2025-08-12,EMP086,PROV035
1426.38,4522,2025-04-28,EMP074,PROV007
6043.9,4523,2025-10-22,EMP017,PROV011
1562.75,4524,2025-10-18,EMP071,PROV015
4171.79,4525,2025-08-01,EMP001,PROV043
723.35,4526,2025-12-29,EMP078,PROV016
3160.24,4527,2025-02-06,EMP073,PROV021
6700.13,4528,2025-06-10,EMP071,PROV037
1393.95,4529,2025-06-20,EMP007,PROV019
229.92,4530,2025-11-17,EMP074,PROV009
344.82,4531,2025-05-06,EMP074,PROV039
249.63,4532,2025-06-01,EMP037,PROV033
311.68,4533,2025-06-10,EMP023,PROV046
410.04,4534,2025-11-13,EMP070,PROV045
1289.04,4535,2025-05-19,EMP054,PROV021
1499.63,4536,2025-09-14,EMP100,PROV024
712.85,4537,2025-09-19,EMP097,PROV023
1701.54,4538,2025-01-07,EMP011,PROV041
145.6,4539,2025-06-14,EMP021,PROV011
149.82,4540,2025-11-26,EMP068,PROV018
220.63,4541,2025-05-24,EMP059,PROV008
1086.81,4542,2025-01-08,EMP016,PROV031
267.91,4543,2025-06-04,EMP006,PROV031
368.61,4544,2025-02-04,EMP048,PROV041
631.87,4545,2025-12-29,EMP051,PROV022
4204.67,4546,2025-10-11,EMP036,PROV028
106.59,4547,2025-11-21,EMP091,PROV001
1989.56,4548,2025-08-20,EMP089,PROV048
2176.47,4549,2025-07-10,EMP089,PROV014
3956.5,4550,2025-11-21,EMP045,PROV039
7336.79,4551,2025-09-13,EMP089,PROV043
109.72,4552,2025-04-30,EMP064,PROV029
203.03,4553,2025-05-13,EMP023,PROV038
5920.28,4554,2025-02-16,EMP032,PROV022
826.11,4555,2025-04-03,EMP084,PROV042
1346.42,4556,2025-03-20,EMP008,PROV006
2118.63,4557,2025-04-26,EMP092,PROV016
2281.04,4558,2025-07-23,EMP048,PROV021
7302.66,4559,2025-06-30,EMP020,PROV037
9860.5,4560,2025-12-29,EMP005,PROV016
2756.23,4561,2025-10-06,EMP059,PROV049
375.36,4562,2025-08-31,EMP079,PROV032
5747.84,4563,2025-02-04,EMP012,PROV010
125.44,4564,2025-03-28,EMP067,PROV025
289.84,4565,2025-02-14,EMP026,PROV026
6234.07,4566,2025-04-16,EMP096,PROV040
325.37,4567,2025-11-04,EMP029,PROV041
276.25,4568,2025-06-24,EMP084,PROV004
188.91,4569,2025-08-30,EMP086,PROV038
5226.65,4570,2025-01-09,EMP001,PROV025
1000.27,4571,2025-10-12,EMP076,PROV035
2237.62,4572,2025-04-21,EMP072,PROV004
300.7,4573,2025-03-06,EMP086,PROV011
3281.56,4574,2025-08-01,EMP013,PROV028
3311.4,4575,2025-04-27,EMP095,PROV036
421.89,4576,2025-11-13,EMP058,PROV050
662.77,4577,2025-12-07,EMP080,PROV021
262.65,4578,2025-12-05,EMP077,PROV005
8976.81,4579,2025-07-25,EMP059,PROV022
1955.26,4580,2025-02-22,EMP039,PROV042
7397.55,4581,2025-08-08,EMP047,PROV006
404.36,4582,2025-09-10,EMP025,PROV045
3662.54,4583,2025-09-21,EMP016,PROV009
3401.87,4584,2025-10-10,EMP062,PROV012
2417.19,4585,2025-11-20,EMP091,PROV005
8536.46,4586,2025-11-29,EMP041,PROV048
612.51,4587,2025-03-18,EMP042,PROV040
182.57,4588,2025-01-08,EMP100,PROV001
2205.05,4589,2025-07-05,EMP030,PROV039
2874.88,4590,2025-05-01,EMP099,PROV030
1412.93,4591,2025-08-08,EMP083,PROV050
259.2,4592,2025-03-31,EMP046,PROV048
1020.73,4593,2025-12-02,EMP051,PROV034
421.09,4594,2025-08-07,EMP027,PROV012
716.03,4595,2025-01-25,EMP079,PROV013
1951.81,4596,2025-08-17,EMP059,PROV013
3093.35,4597,2025-08-26,EMP038,PROV016
291.37,4598,2025-03-19,EMP100,PROV034
646.62,4599,2025-09-02,EMP082,PROV022
345.4,4600,2025-06-29,EMP085,PROV024
249.61,4601,2025-07-27,EMP018,PROV024
3687.86,4602,2025-07-02,EMP050,PROV026
6584.24,4603,2025-04-11,EMP038,PROV035
550.13,4604,2025-12-02,EMP007,PROV003
3180.96,4605,2025-12-17,EMP075,PROV025
6222.87,4606,2025-11-28,EMP043,PROV037
4923.21,4607,2025-01-29,EMP074,PROV028
232.07,4608,2025-08-28,EMP052,PROV028
8176.81,4609,2025-05-16,EMP050,PROV046
566.7,4610,2025-12-07,EMP045,PROV016
476.96,4611,2025-03-24,EMP008,PROV037
133.31,4612,2025-05-12,EMP083,PROV033
938.31,4613,2025-01-04,EMP005,PROV032
165.21,4614,2025-04-22,EMP045,PROV016
314.11,4615,2025-07-29,EMP028,PROV024
430.41,4616,2025-04-22,EMP051,PROV012
4146.22,4617,2025-01-12,EMP030,PROV033
5636.08,4618,2025-06-19,EMP071,PROV048
402.65,4619,2025-04-12,EMP025,PROV004
5216.7,4620,2025-03-07,EMP091,PROV042
5181.58,4621,2025-08-03,EMP005,PROV007
3383.0,4622,2025-06-03,EMP047,PROV013
196.51,4623,2025-03-14,EMP044,PROV003
2402.4,4624,2025-01-22,EMP050,PROV011
7763.33,4625,2025-02-19,EMP079,PROV049
2317.83,4626,2025-06-02,EMP024,PROV022
460.5,4627,2025-09-01,EMP007,PROV046
1002.67,4628,2025-11-13,EMP082,PROV048
1956.37,4629,2025-11-30,EMP013,PROV027
1049.88,4630,2025-02-10,EMP006,PROV011
173.74,4631,2025-04-04,EMP047,PROV025
420.85,4632,2025-09-18,EMP079,PROV012
4025.24,4633,2025-02-18,EMP076,PROV019
5282.46,4634,2025-10-10,EMP037,PROV017
188.19,4635,2025-01-10,EMP020,PROV026
8031.07,4636,2025-12-27,EMP065,PROV030
454.62,4637,2025-01-06,EMP009,PROV015
2111.68,4638,2025-02-06,EMP019,PROV029
3188.97,4639,2025-11-25,EMP021,PROV037
4206.22,4640,2025-04-10,EMP045,PROV021
7789.32,4641,2025-03-16,EMP017,PROV020
422.51,4642,2025-03-24,EMP023,PROV005
5212.1,4643,2025-04-28,EMP018,PROV044
183.39,4644,2025-12-27,EMP003,PROV021
2570.88,4645,2025-02-20,EMP083,PROV007
3047.58,4646,2025-08-18,EMP063,PROV011
2266.97,4647,2025-03-06,EMP003,PROV001
319.62,4648,2025-11-06,EMP046,PROV021
5572.96,4649,2025-01-26,EMP032,PROV004
217.63,4650,2025-02-17,EMP014,PROV030
128.02,4651,2025-02-09,EMP045,PROV048
2722.26,4652,2025-04-01,EMP056,PROV003
893.21,4653,2025-04-18,EMP065,PROV010
4991.1,4654,2025-02-06,EMP021,PROV047
584.51,4655,2025-06-05,EMP038,PROV035
217.05,4656,2025-02-22,EMP090,PROV019
4708.52,4657,2025-07-03,EMP036,PROV003
1252.62,4658,2025-11-08,EMP060,PROV045
239.0,4659,2025-03-04,EMP078,PROV021
2759.1,4660,2025-11-18,EMP033,PROV040
1052.51,4661,2025-11-19,EMP100,PROV022
1616.69,4662,2025-12-21,EMP095,PROV010
835.21,4663,2025-07-08,EMP088,PROV035
4543.79,4664,2025-06-20,EMP078,PROV007
4561.69,4665,2025-02-17,EMP059,PROV033
2622.88,4666,2025-09-07,EMP027,PROV005
162.48,4667,2025-07-19,EMP093,PROV048
4761.1,4668,2025-05-23,EMP088,PROV008
2197.99,4669,2025-10-20,EMP026,PROV050
2477.7,4670,2025-04-30,EMP094,PROV024
532.07,4671,2025-11-12,EMP042,PROV010
5735.34,4672,2025-02-16,EMP070,PROV033
2823.21,4673,2025-10-09,EMP080,PROV004
167.95,4674,2025-06-07,EMP093,PROV026
653.97,4675,2025-02-27,EMP071,PROV049
5925.99,4676,2025-07-28,EMP065,PROV035
124.28,4677,2025-07-07,EMP055,PROV022
8372.08,4678,2025-01-17,EMP026,PROV036
2282.05,4679,2025-03-22,EMP080,PROV024
1831.27,4680,2025-08-26,EMP014,PROV030
347.63,4681,2025-04-22,EMP025,PROV026
314.47,4682,2025-05-20,EMP052,PROV006
7658.02,4683,2025-03-13,EMP063,PROV049
394.95,4684,2025-01-09,EMP089,PROV009
3556.4,4685,2025-12-13,EMP058,PROV002
611.28,4686,2025-07-31,EMP046,PROV027
189.89,4687,2025-08-28,EMP072,PROV033
105.06,4688,2025-01-13,EMP046,PROV026
1226.07,4689,2025-01-23,EMP027,PROV016
8944.53,4690,2025-11-18,EMP047,PROV040
547.36,4691,2025-02-12,EMP075,PROV017
518.07,4692,2025-02-11,EMP078,PROV016
487.73,4693,2025-07-22,EMP061,PROV003
1099.23,4694,2025-07-12,EMP017,PROV037
760.9,4695,2025-07-01,EMP065,PROV045
5752.14,4696,2025-10-19,EMP046,PROV049
1025.75,4697,2025-09-19,EMP096,PROV039
1036.37,4698,2025-11-25,EMP079,PROV035
189.12,4699,2025-06-29,EMP063,PROV035
9235.9,4700,2025-05-12,EMP005,PROV035
316.19,4701,2025-03-16,EMP078,PROV016
140.19,4702,2025-06-30,EMP088,PROV017
2119.79,4703,2025-05-09,EMP044,PROV025
1551.43,4704,2025-09-30,EMP058,PROV046
676.54,4705,2025-12-03,EMP073,PROV049
698.85,4706,2025-10-03,EMP003,PROV033
3716.45,4707,2025-12-24,EMP010,PROV023
246.28,4708,2025-10-27,EMP052,PROV023
4370.25,4709,2025-07-26,EMP028,PROV002
1983.78,4710,2025-12-02,EMP091,PROV002
688.56,4711,2025-09-26,EMP030,PROV036
824.25,4712,2025-04-17,EMP010,PROV019
326.06,4713,2025-12-19,EMP019,PROV049
3193.22,4714,2025-10-30,EMP030,PROV047
1061.08,4715,2025-10-02,EMP002,PROV039
438.24,4716,2025-02-13,EMP008,PROV033
1556.32,4717,2025-07-20,EMP100,PROV011
9805.48,4718,2025-09-12,EMP005,PROV035
742.21,4719,2025-09-14,EMP020,PROV013
6940.37,4720,2025-02-26,EMP077,PROV035
489.82,4721,2025-03-26,EMP030,PROV046
128.67,4722,2025-09-24,EMP086,PROV005
256.14,4723,2025-04-23,EMP034,PROV048
687.69,4724,2025-10-23,EMP035,PROV005
274.96,4725,2025-10-17,EMP041,PROV023
100.1,4726,2025-09-18,EMP072,PROV015
6760.88,4727,2025-11-26,EMP085,PROV006
4872.58,4728,2025-11-27,EMP033,PROV042
3052.0,4729,2025-10-22,EMP058,PROV018
216.59,4730,2025-04-13,EMP088,PROV028
174.07,4731,2025-06-25,EMP095,PROV034
136.52,4732,2025-02-18,EMP067,PROV040
2805.81,4733,2025-12-27,EMP094,PROV020
7204.7,4734,2025-11-13,EMP087,PROV021
726.23,4735,2025-06-08,EMP007,PROV034
173.09,4736,2025-05-25,EMP062,PROV022
1058.73,4737,2025-07-30,EMP022,PROV028
498.5,4738,2025-11-22,EMP068,PROV044
561.89,4739,2025-03-04,EMP015,PROV004
1748.48,4740,2025-11-02,EMP071,PROV032
2738.02,4741,2025-01-27,EMP093,PROV042
166.42,4742,2025-10-28,EMP070,PROV006
117.81,4743,2025-11-28,EMP029,PROV042
9742.28,4744,2025-05-04,EMP005,PROV016
292.05,4745,2025-02-05,EMP080,PROV029
128.13,4746,2025-08-26,EMP035,PROV006
239.75,4747,2025-03-29,EMP084,PROV005
119.65,4748,2025-10-17,EMP015,PROV001
607.61,4749,2025-04-23,EMP070,PROV023
4025.35,4750,2025-10-06,EMP018,PROV037
481.38,4751,2025-01-25,EMP002,PROV013
773.33,4752,2025-11-26,EMP045,PROV010
2244.78,4753,2025-02-02,EMP007,PROV041
1041.81,4754,2025-12-10,EMP042,PROV016
5283.13,4755,2025-07-24,EMP024,PROV041
5395.99,4756,2025-09-05,EMP034,PROV029
104.67,4757,2025-07-19,EMP033,PROV004
3598.26,4758,2025-11-22,EMP034,PROV012
834.58,4759,2025-09-04,EMP057,PROV046
9499.07,4760,2025-04-07,EMP005,PROV022
925.69,4761,2025-07-30,EMP005,PROV038
9414.38,4762,2025-04-11,EMP005,PROV033
3229.53,4763,2025-02-04,EMP040,PROV041
314.2,4764,2025-07-15,EMP006,PROV004
1193.41,4765,2025-06-03,EMP062,PROV047
9644.31,4766,2025-01-04,EMP005,PROV048
5188.73,4767,2025-08-13,EMP048,PROV037
156.58,4768,2025-02-21,EMP057,PROV006
2586.69,4769,2025-06-11,EMP095,PROV002
491.09,4770,2025-02-16,EMP080,PROV025
103.27,4771,2025-04-07,EMP064,PROV034
641.15,4772,2025-10-23,EMP060,PROV037
294.79,4773,2025-01-31,EMP100,PROV010
4342.49,4774,2025-09-09,EMP014,PROV034
472.78,4775,2025-04-22,EMP025,PROV032
4519.05,4776,2025-02-09,EMP013,PROV044
100.28,4777,2025-05-29,EMP084,PROV008
412.7,4778,2025-09-15,EMP096,PROV007
303.62,4779,2025-12-27,EMP029,PROV040
293.18,4780,2025-06-01,EMP047,PROV022
136.89,4781,2025-10-02,EMP041,PROV037
236.73,4782,2025-04-04,EMP017,PROV014
1291.51,4783,2025-10-25,EMP053,PROV023
382.58,4784,2025-11-11,EMP034,PROV006
683.58,4785,2025-03-15,EMP068,PROV041
567.2,4786,2025-02-08,EMP029,PROV020
5646.9,4787,2025-02-24,EMP033,PROV001
6465.44,4788,2025-07-25,EMP071,PROV016
968.09,4789,2025-07-31,EMP005,PROV016
457.42,4790,2025-05-22,EMP020,PROV028
163.53,4791,2025-09-05,EMP005,PROV012
8068.74,4792,2025-07-11,EMP064,PROV030
131.96,4793,2025-05-08,EMP058,PROV010
393.82,4794,2025-03-02,EMP031,PROV029
394.58,4795,2025-07-02,EMP079,PROV041
437.32,4796,2025-12-09,EMP075,PROV029
213.1,4797,2025-05-05,EMP055,PROV005
3684.03,4798,2025-12-12,EMP030,PROV015
175.79,4799,2025-10-18,EMP065,PROV048
1861.29,4800,2025-05-04,EMP061,PROV040
176.89,4801,2025-02-21,EMP015,PROV011
138.38,4802,2025-02-27,EMP037,PROV003
6589.6,4803,2025-07-13,EMP076,PROV034
240.03,4804,2025-09-13,EMP067,PROV041
4390.36,4805,2025-08-04,EMP060,PROV008
1228.18,4806,2025-10-27,EMP065,PROV033
143.12,4807,2025-12-17,EMP036,PROV006
8145.1,4808,2025-02-08,EMP075,PROV025
311.83,4809,2025-05-13,EMP059,PROV049
5239.51,4810,2025-01-22,EMP043,PROV009
217.58,4811,2025-11-13,EMP071,PROV043
5103.71,4812,2025-10-25,EMP035,PROV006
106.28,4813,2025-01-24,EMP067,PROV030
1055.75,4814,2025-08-29,EMP091,PROV012
3458.48,4815,2025-12-27,EMP073,PROV030
7406.12,4816,2025-11-18,EMP087,PROV047
6582.7,4817,2025-11-18,EMP043,PROV028
4357.62,4818,2025-04-30,EMP001,PROV040
5975.62,4819,2025-08-10,EMP043,PROV036
250.29,4820,2025-04-10,EMP024,PROV007
370.14,4821,2025-12-25,EMP094,PROV015
378.39,4822,2025-03-04,EMP096,PROV030
567.69,4823,2025-03-25,EMP002,PROV034
611.84,4824,2025-03-30,EMP013,PROV040
1227.75,4825,2025-12-14,EMP088,PROV005
208.81,4826,2025-06-10,EMP098,PROV018
2412.64,4827,2025-11-22,EMP067,PROV037
216.34,4828,2025-03-04,EMP044,PROV005
417.46,4829,2025-11-03,EMP012,PROV001
1015.52,4830,2025-06-05,EMP056,PROV015
3916.35,4831,2025-01-02,EMP062,PROV025
3012.58,4832,2025-03-04,EMP085,PROV031
1954.65,4833,2025-01-05,EMP019,PROV001
204.9,4834,2025-10-09,EMP017,PROV040
1241.91,4835,2025-03-17,EMP033,PROV003
149.59,4836,2025-09-16,EMP060,PROV017
568.49,4837,2025-12-06,EMP015,PROV019
671.48,4838,2025-11-29,EMP032,PROV039
120.12,4839,2025-03-14,EMP074,PROV008
353.16,4840,2025-09-06,EMP050,PROV027
8152.65,4841,2025-08-22,EMP010,PROV008
8077.28,4842,2025-08-21,EMP043,PROV048
506.59,4843,2025-03-17,EMP082,PROV035
121.96,4844,2025-02-01,EMP026,PROV018
228.13,4845,2025-05-03,EMP084,PROV014
608.75,4846,2025-08-21,EMP008,PROV032
7862.48,4847,2025-02-25,EMP076,PROV019
191.6,4848,2025-04-13,EMP028,PROV019
3365.36,4849,2025-11-17,EMP043,PROV002
164.95,4850,2025-02-18,EMP086,PROV045
9173.08,4851,2025-06-06,EMP005,PROV043
579.74,4852,2025-06-08,EMP092,PROV049
3551.97,4853,2025-09-24,EMP009,PROV001
