fecha,product_id,stock_inicial,entradas,salidas,stock_final
2025-09-21,171,116,0,4,112
2025-09-22,171,112,0,7,105
2025-09-23,171,105,0,9,96
2025-09-24,171,96,0,9,87
2025-09-25,171,87,0,2,85
2025-09-26,171,85,0,4,81
2025-09-27,171,81,0,3,78
2025-09-28,171,78,0,5,73
2025-09-29,171,73,0,2,71
2025-09-30,171,71,0,9,62
2025-10-01,171,62,0,3,59
2025-10-02,171,59,0,3,56
2025-10-03,171,56,0,4,52
2025-10-04,171,52,0,5,47
2025-10-05,171,47,0,1,46
2025-10-06,171,46,0,9,37
2025-10-07,171,37,0,3,34
2025-10-08,171,34,0,9,25
2025-10-09,171,25,0,1,24
2025-10-10,171,24,120,6,138
2025-10-11,171,138,0,0,138
2025-10-12,171,138,0,1,137
2025-10-13,171,137,0,4,133
2025-10-14,171,133,0,7,126
2025-10-15,171,126,0,6,120
2025-10-16,171,120,0,2,118
2025-10-17,171,118,0,9,109
2025-10-18,171,109,0,8,101
2025-10-19,171,101,0,4,97
2025-10-20,171,97,0,2,95
2025-10-21,171,95,0,6,89
2025-10-22,171,89,0,3,86
2025-10-23,171,86,0,0,86
2025-10-24,171,86,0,4,82
2025-10-25,171,82,0,7,75
2025-10-26,171,75,0,3,72
2025-10-27,171,72,0,6,66
2025-10-28,171,66,0,7,59
2025-10-29,171,59,0,8,51
2025-10-30,171,51,0,8,43
2025-10-31,171,43,0,4,39
2025-11-01,171,39,0,9,30
2025-11-02,171,30,0,0,30
2025-11-03,171,30,120,5,145
2025-11-04,171,145,0,6,139
2025-11-05,171,139,0,1,138
2025-11-06,171,138,0,5,133
2025-11-07,171,133,0,5,128
2025-11-08,171,128,0,8,120
2025-11-09,171,120,0,7,113
2025-11-10,171,113,0,4,109
2025-11-11,171,109,0,6,103
2025-11-12,171,103,0,6,97
2025-11-13,171,97,0,4,93
2025-11-14,171,93,0,6,87
2025-11-15,171,87,0,2,85
2025-11-16,171,85,0,6,79
2025-11-17,171,79,0,5,74
2025-11-18,171,74,0,5,69
2025-11-19,171,69,0,1,68
2025-11-20,171,68,0,1,67
2025-11-21,171,67,0,6,61
2025-11-22,171,61,0,0,61
2025-11-23,171,61,0,8,53
2025-11-24,171,53,0,2,51
2025-11-25,171,51,0,5,46
2025-11-26,171,46,0,2,44
2025-11-27,171,44,0,8,36
2025-11-28,171,36,0,6,30
2025-11-29,171,30,0,4,26
2025-11-30,171,26,120,4,142
2025-12-01,171,142,0,0,142
2025-12-02,171,142,0,4,138
2025-12-03,171,138,0,4,134
2025-12-04,171,134,0,3,131
2025-12-05,171,131,0,5,126
2025-12-06,171,126,0,7,119
2025-12-07,171,119,0,9,110
2025-12-08,171,110,0,4,106
2025-12-09,171,106,0,7,99
2025-12-10,171,99,0,4,95
2025-12-11,171,95,0,2,93
2025-12-12,171,93,0,7,86
2025-12-13,171,86,0,3,83
2025-12-14,171,83,0,2,81
2025-12-15,171,81,0,2,79
2025-12-16,171,79,0,5,74
2025-12-17,171,74,0,7,67
2025-12-18,171,67,0,9,58
2025-12-19,171,58,0,4,54
2025-12-20,171,54,0,0,54
2025-12-21,171,54,0,0,54
2025-12-22,171,54,0,2,52
2025-12-23,171,52,0,5,47
2025-12-24,171,47,0,1,46
2025-12-25,171,46,0,0,46
2025-12-26,171,46,0,6,40
2025-12-27,171,40,0,1,39
2025-12-28,171,39,0,0,39
2025-12-29,171,39,0,1,38
2025-12-30,171,38,0,2,36
2025-12-31,171,36,0,6,30
2026-01-01,171,30,0,5,25
2026-01-02,171,25,0,6,19
2026-01-03,171,19,0,6,13
2026-01-04,171,13,0,8,5
2026-01-05,171,5,0,9,0
2026-01-06,171,0,0,9,0
2026-01-07,171,0,0,6,0
2026-01-08,171,0,120,7,113
2026-01-09,171,113,0,7,106
2026-01-10,171,106,0,7,99
2026-01-11,171,99,0,8,91
2026-01-12,171,91,0,3,88
2026-01-13,171,88,0,5,83
2026-01-14,171,83,0,6,77
2026-01-15,171,77,0,1,76
2026-01-16,171,76,0,5,71
2026-01-17,171,71,0,7,64
2026-01-18,171,64,0,3,61
2026-01-19,171,61,0,4,57
2026-01-20,171,57,0,7,50
2026-01-21,171,50,0,2,48
2026-01-22,171,48,0,5,43
2026-01-23,171,43,0,0,43
2026-01-24,171,43,0,3,40
2026-01-25,171,40,0,5,35
2026-01-26,171,35,0,5,30
2026-01-27,171,30,0,2,28
2026-01-28,171,28,0,6,22
2026-01-29,171,22,0,7,15
2026-01-30,171,15,0,9,6
2026-01-31,171,6,0,7,0
2026-02-01,171,0,120,9,111
2026-02-02,171,111,0,5,106
2026-02-03,171,106,0,1,105
2026-02-04,171,105,0,7,98
2026-02-05,171,98,0,9,89
2026-02-06,171,89,0,0,89
2026-02-07,171,89,0,8,81
2026-02-08,171,81,0,8,73
2026-02-09,171,73,0,5,68
2026-02-10,171,68,0,9,59
2026-02-11,171,59,0,5,54
2026-02-12,171,54,0,5,49
2026-02-13,171,49,0,3,46
2026-02-14,171,46,0,0,46
2026-02-15,171,46,0,0,46
2026-02-16,171,46,0,0,46
2026-02-17,171,46,0,4,42
2026-02-18,171,42,0,6,36
2026-02-19,171,36,0,5,31
2026-02-20,171,31,0,1,30
2026-02-21,171,30,0,6,24
2026-02-22,171,24,0,7,17
2026-02-23,171,17,0,6,11
2026-02-24,171,11,0,9,2
2026-02-25,171,2,0,3,0
2026-02-26,171,0,0,9,0
2026-02-27,171,0,120,3,117
2026-02-28,171,117,0,8,109
2026-03-01,171,109,0,6,103
2026-03-02,171,103,0,6,97
2026-03-03,171,97,0,3,94
2026-03-04,171,94,0,8,86
2026-03-05,171,86,0,7,79
2026-03-06,171,79,0,9,70
2026-03-07,171,70,0,3,67
2026-03-08,171,67,0,5,62
2026-03-09,171,62,0,3,59
2026-03-10,171,59,0,0,59
2026-03-11,171,59,0,4,55
2026-03-12,171,55,0,9,46
2026-03-13,171,46,0,2,44
2026-03-14,171,44,0,0,44
2026-03-15,171,44,0,1,43
2026-03-16,171,43,0,1,42
2026-03-17,171,42,0,7,35
2026-03-18,171,35,0,2,33
2026-03-19,171,33,120,0,153
2026-03-20,171,153,0,0,153
2026-03-21,171,153,0,4,149
2026-03-22,171,149,0,6,143
2026-03-23,171,143,0,8,135
2026-03-24,171,135,0,6,129
2026-03-25,171,129,0,4,125
2026-03-26,171,125,0,2,123
2026-03-27,171,123,0,7,116
2026-03-28,171,116,0,6,110
2026-03-29,171,110,0,3,107
2026-03-30,171,107,0,0,107
2026-03-31,171,107,0,2,105
2026-04-01,171,105,0,7,98
2026-04-02,171,98,0,1,97
2026-04-03,171,97,0,8,89
2026-04-04,171,89,0,3,86
2026-04-05,171,86,0,6,80
2026-04-06,171,80,0,9,71
2026-04-07,171,71,0,6,65
2026-04-08,171,65,0,7,58
2026-04-09,171,58,0,6,52
2025-01-01,172,62,0,6,56
2025-01-02,172,56,0,4,52
2025-01-03,172,52,0,9,43
2025-01-04,172,43,0,6,37
2025-01-05,172,37,0,6,31
2025-01-06,172,31,0,7,24
2025-01-07,172,24,0,3,21
2025-01-08,172,21,0,4,17
2025-01-09,172,17,0,3,14
2025-01-10,172,14,0,6,8
2025-01-11,172,8,0,8,0
2025-01-12,172,0,0,4,0
2025-01-13,172,0,0,4,0
2025-01-14,172,0,0,1,0
2025-01-15,172,0,0,3,0
2025-01-16,172,0,0,4,0
2025-01-17,172,0,0,6,0
2025-01-18,172,0,0,9,0
2025-01-19,172,0,0,6,0
2025-01-20,172,0,0,9,0
2025-01-21,172,0,0,1,0
2025-01-22,172,0,0,3,0
2025-01-23,172,0,0,1,0
2025-01-24,172,0,0,2,0
2025-01-25,172,0,120,9,111
2025-01-26,172,111,0,4,107
2025-01-27,172,107,0,5,102
2025-01-28,172,102,0,8,94
2025-01-29,172,94,0,4,90
2025-01-30,172,90,0,8,82
2025-01-31,172,82,0,0,82
2025-02-01,172,82,0,9,73
2025-02-02,172,73,0,3,70
2025-02-03,172,70,0,0,70
2025-02-04,172,70,0,1,69
2025-02-05,172,69,0,1,68
2025-02-06,172,68,0,9,59
2025-02-07,172,59,0,4,55
2025-02-08,172,55,0,0,55
2025-02-09,172,55,0,9,46
2025-02-10,172,46,0,2,44
2025-02-11,172,44,0,5,39
2025-02-12,172,39,0,0,39
2025-02-13,172,39,0,1,38
2025-02-14,172,38,0,5,33
2025-02-15,172,33,120,6,147
2025-02-16,172,147,0,6,141
2025-02-17,172,141,0,1,140
2025-02-18,172,140,0,2,138
2025-02-19,172,138,0,3,135
2025-02-20,172,135,0,7,128
2025-02-21,172,128,0,4,124
2025-02-22,172,124,0,0,124
2025-02-23,172,124,0,8,116
2025-02-24,172,116,0,0,116
2025-02-25,172,116,0,1,115
2025-02-26,172,115,0,6,109
2025-02-27,172,109,0,2,107
2025-02-28,172,107,0,5,102
2025-03-01,172,102,0,7,95
2025-03-02,172,95,0,4,91
2025-03-03,172,91,0,0,91
2025-03-04,172,91,0,9,82
2025-03-05,172,82,0,2,80
2025-03-06,172,80,0,1,79
2025-03-07,172,79,0,5,74
2025-03-08,172,74,0,4,70
2025-03-09,172,70,0,6,64
2025-03-10,172,64,0,1,63
2025-03-11,172,63,0,5,58
2025-03-12,172,58,0,4,54
2025-03-13,172,54,0,5,49
2025-03-14,172,49,0,4,45
2025-03-15,172,45,0,6,39
2025-03-16,172,39,0,6,33
2025-03-17,172,33,0,8,25
2025-03-18,172,25,0,0,25
2025-03-19,172,25,0,3,22
2025-03-20,172,22,0,9,13
2025-03-21,172,13,0,4,9
2025-03-22,172,9,120,6,123
2025-03-23,172,123,0,2,121
2025-03-24,172,121,0,5,116
2025-03-25,172,116,0,1,115
2025-03-26,172,115,0,9,106
2025-03-27,172,106,0,3,103
2025-03-28,172,103,0,9,94
2025-03-29,172,94,0,8,86
2025-03-30,172,86,0,6,80
2025-03-31,172,80,0,1,79
2025-04-01,172,79,0,5,74
2025-04-02,172,74,0,3,71
2025-04-03,172,71,0,7,64
2025-04-04,172,64,0,7,57
2025-04-05,172,57,0,0,57
2025-04-06,172,57,0,7,50
2025-04-07,172,50,0,9,41
2025-04-08,172,41,0,6,35
2025-04-09,172,35,0,0,35
2025-04-10,172,35,0,4,31
2025-04-11,172,31,0,0,31
2025-04-12,172,31,0,4,27
2025-04-13,172,27,120,0,147
2025-04-14,172,147,0,8,139
2025-04-15,172,139,0,0,139
2025-04-16,172,139,0,8,131
2025-04-17,172,131,0,2,129
2025-04-18,172,129,0,2,127
2025-04-19,172,127,0,3,124
2025-04-20,172,124,0,4,120
2025-04-21,172,120,0,5,115
2025-04-22,172,115,0,5,110
2025-04-23,172,110,0,9,101
2025-04-24,172,101,0,8,93
2025-04-25,172,93,0,0,93
2025-04-26,172,93,0,8,85
2025-04-27,172,85,0,3,82
2025-04-28,172,82,0,6,76
2025-04-29,172,76,0,5,71
2025-04-30,172,71,0,8,63
2025-05-01,172,63,0,1,62
2025-05-02,172,62,0,1,61
2025-05-03,172,61,0,6,55
2025-05-04,172,55,0,8,47
2025-05-05,172,47,0,4,43
2025-05-06,172,43,0,6,37
2025-05-07,172,37,0,7,30
2025-05-08,172,30,120,6,144
2025-05-09,172,144,0,0,144
2025-05-10,172,144,0,3,141
2025-05-11,172,141,0,4,137
2025-05-12,172,137,0,9,128
2025-05-13,172,128,0,6,122
2025-05-14,172,122,0,5,117
2025-05-15,172,117,0,3,114
2025-05-16,172,114,0,2,112
2025-05-17,172,112,0,5,107
2025-05-18,172,107,0,9,98
2025-05-19,172,98,0,4,94
2025-05-20,172,94,0,2,92
2025-05-21,172,92,0,3,89
2025-05-22,172,89,0,1,88
2025-05-23,172,88,0,8,80
2025-05-24,172,80,0,6,74
2025-05-25,172,74,0,9,65
2025-05-26,172,65,0,2,63
2025-05-27,172,63,0,7,56
2025-05-28,172,56,0,7,49
2025-05-29,172,49,0,0,49
2025-05-30,172,49,0,4,45
2025-05-31,172,45,0,4,41
2025-06-01,172,41,0,2,39
2025-06-02,172,39,0,3,36
2025-06-03,172,36,0,9,27
2025-06-04,172,27,0,4,23
2025-06-05,172,23,0,9,14
2025-06-06,172,14,0,0,14
2025-06-07,172,14,120,9,125
2025-06-08,172,125,0,9,116
2025-06-09,172,116,0,8,108
2025-06-10,172,108,0,1,107
2025-06-11,172,107,0,9,98
2025-06-12,172,98,0,3,95
2025-06-13,172,95,0,2,93
2025-06-14,172,93,0,0,93
2025-06-15,172,93,0,7,86
2025-06-16,172,86,0,1,85
2025-06-17,172,85,0,7,78
2025-06-18,172,78,0,0,78
2025-06-19,172,78,0,5,73
2025-06-20,172,73,0,3,70
2025-06-21,172,70,0,2,68
2025-06-22,172,68,0,0,68
2025-06-23,172,68,0,9,59
2025-06-24,172,59,0,0,59
2025-06-25,172,59,0,6,53
2025-06-26,172,53,0,5,48
2025-06-27,172,48,0,2,46
2025-06-28,172,46,0,1,45
2025-06-29,172,45,0,9,36
2025-06-30,172,36,0,7,29
2025-07-01,172,29,0,6,23
2025-07-02,172,23,0,9,14
2025-07-03,172,14,0,0,14
2025-07-04,172,14,0,3,11
2025-07-05,172,11,0,9,2
2025-07-06,172,2,0,5,0
2025-07-07,172,0,0,0,0
2025-07-08,172,0,0,8,0
2025-07-09,172,0,0,3,0
2025-07-10,172,0,0,2,0
2025-07-11,172,0,0,5,0
2025-07-12,172,0,0,3,0
2025-07-13,172,0,120,0,120
2025-07-14,172,120,0,8,112
2025-07-15,172,112,0,2,110
2025-07-16,172,110,0,2,108
2025-07-17,172,108,0,4,104
2025-07-18,172,104,0,9,95
2025-07-19,172,95,0,0,95
2025-07-20,172,95,0,2,93
2025-07-21,172,93,0,3,90
2025-07-22,172,90,0,1,89
2025-07-23,172,89,0,5,84
2025-07-24,172,84,0,9,75
2025-07-25,172,75,0,3,72
2025-07-26,172,72,0,0,72
2025-07-27,172,72,0,2,70
2025-07-28,172,70,0,6,64
2025-07-29,172,64,0,2,62
2025-07-30,172,62,0,5,57
2025-07-31,172,57,0,5,52
2025-08-01,172,52,0,0,52
2025-08-02,172,52,0,1,51
2025-08-03,172,51,0,9,42
2025-08-04,172,42,0,5,37
2025-08-05,172,37,0,1,36
2025-08-06,172,36,120,7,149
2025-08-07,172,149,0,5,144
2025-08-08,172,144,0,7,137
2025-08-09,172,137,0,3,134
2025-08-10,172,134,0,2,132
2025-08-11,172,132,0,6,126
2025-08-12,172,126,0,6,120
2025-08-13,172,120,0,1,119
2025-08-14,172,119,0,0,119
2025-08-15,172,119,0,7,112
2025-08-16,172,112,0,2,110
2025-08-17,172,110,0,5,105
2025-08-18,172,105,0,6,99
2025-08-19,172,99,0,7,92
2025-08-20,172,92,0,5,87
2025-08-21,172,87,0,6,81
2025-08-22,172,81,0,4,77
2025-08-23,172,77,0,2,75
2025-08-24,172,75,0,1,74
2025-08-25,172,74,0,6,68
2025-08-26,172,68,0,7,61
2025-08-27,172,61,0,7,54
2025-08-28,172,54,0,2,52
2025-08-29,172,52,0,1,51
2025-08-30,172,51,0,8,43
2025-08-31,172,43,0,5,38
2025-09-01,172,38,120,2,156
2025-09-02,172,156,0,4,152
2025-09-03,172,152,0,0,152
2025-09-04,172,152,0,1,151
2025-09-05,172,151,0,8,143
2025-09-06,172,143,0,9,134
2025-09-07,172,134,0,9,125
2025-09-08,172,125,0,2,123
2025-09-09,172,123,0,7,116
2025-09-10,172,116,0,9,107
2025-09-11,172,107,0,7,100
2025-09-12,172,100,0,4,96
2025-09-13,172,96,0,7,89
2025-09-14,172,89,0,1,88
2025-09-15,172,88,0,1,87
2025-09-16,172,87,0,3,84
2025-09-17,172,84,0,7,77
2025-09-18,172,77,0,1,76
2025-09-19,172,76,0,3,73
2025-09-20,172,73,0,7,66
2025-09-21,172,66,0,2,64
2025-09-22,172,64,0,7,57
2025-09-23,172,57,0,1,56
2025-09-24,172,56,0,0,56
2025-09-25,172,56,0,5,51
2025-09-26,172,51,0,7,44
2025-09-27,172,44,0,8,36
2025-09-28,172,36,0,1,35
2025-09-29,172,35,0,6,29
2025-09-30,172,29,0,2,27
2025-10-01,172,27,0,8,19
2025-10-02,172,19,0,2,17
2025-10-03,172,17,0,7,10
2025-10-04,172,10,0,1,9
2025-10-05,172,9,0,4,5
2025-10-06,172,5,0,9,0
2025-10-07,172,0,0,2,0
2025-10-08,172,0,0,4,0
2025-10-09,172,0,0,1,0
2025-10-10,172,0,0,3,0
2025-10-11,172,0,0,1,0
2025-10-12,172,0,0,6,0
2025-10-13,172,0,0,9,0
2025-10-14,172,0,0,7,0
2025-10-15,172,0,0,2,0
2025-10-16,172,0,0,4,0
2025-10-17,172,0,0,6,0
2025-10-18,172,0,0,6,0
2025-10-19,172,0,0,7,0
2025-10-20,172,0,120,9,111
2025-10-21,172,111,0,1,110
2025-10-22,172,110,0,3,107
2025-10-23,172,107,0,8,99
2025-10-24,172,99,0,6,93
2025-10-25,172,93,0,6,87
2025-10-26,172,87,0,9,78
2025-10-27,172,78,0,6,72
2025-10-28,172,72,0,4,68
2025-10-29,172,68,0,0,68
2025-10-30,172,68,0,4,64
2025-10-31,172,64,0,7,57
2025-11-01,172,57,0,6,51
2025-11-02,172,51,0,6,45
2025-11-03,172,45,0,1,44
2025-11-04,172,44,0,0,44
2025-11-05,172,44,0,3,41
2025-11-06,172,41,0,7,34
2025-11-07,172,34,0,1,33
2025-11-08,172,33,0,5,28
2025-11-09,172,28,0,8,20
2025-11-10,172,20,0,0,20
2025-11-11,172,20,0,3,17
2025-11-12,172,17,0,8,9
2025-11-13,172,9,0,5,4
2025-11-14,172,4,0,1,3
2025-11-15,172,3,0,6,0
2025-11-16,172,0,0,9,0
2025-11-17,172,0,0,4,0
2025-11-18,172,0,0,0,0
2025-11-19,172,0,0,3,0
2025-11-20,172,0,0,0,0
2025-11-21,172,0,0,4,0
2025-11-22,172,0,0,1,0
2025-11-23,172,0,0,8,0
2025-11-24,172,0,0,9,0
2025-11-25,172,0,0,8,0
2025-11-26,172,0,0,9,0
2025-11-27,172,0,0,2,0
2025-11-28,172,0,0,7,0
2025-11-29,172,0,0,3,0
2025-11-30,172,0,120,4,116
2025-12-01,172,116,0,4,112
2025-12-02,172,112,0,3,109
2025-12-03,172,109,0,2,107
2025-12-04,172,107,0,2,105
2025-12-05,172,105,0,4,101
2025-12-06,172,101,0,9,92
2025-12-07,172,92,0,5,87
2025-12-08,172,87,0,0,87
2025-12-09,172,87,0,3,84
2025-12-10,172,84,0,9,75
2025-12-11,172,75,0,9,66
2025-12-12,172,66,0,5,61
2025-12-13,172,61,0,1,60
2025-12-14,172,60,0,9,51
2025-12-15,172,51,0,4,47
2025-12-16,172,47,0,8,39
2025-12-17,172,39,0,8,31
2025-12-18,172,31,0,2,29
2025-12-19,172,29,0,8,21
2025-12-20,172,21,0,4,17
2025-12-21,172,17,0,8,9
2025-12-22,172,9,0,2,7
2025-12-23,172,7,120,3,124
2025-12-24,172,124,0,6,118
2025-12-25,172,118,0,0,118
2025-12-26,172,118,0,1,117
2025-12-27,172,117,0,9,108
2025-12-28,172,108,0,4,104
2025-12-29,172,104,0,8,96
2025-12-30,172,96,0,5,91
2025-12-31,172,91,0,2,89
2026-01-01,172,89,0,2,87
2026-01-02,172,87,0,6,81
2026-01-03,172,81,0,2,79
2026-01-04,172,79,0,9,70
2026-01-05,172,70,0,2,68
2026-01-06,172,68,0,9,59
2026-01-07,172,59,0,6,53
2026-01-08,172,53,0,8,45
2026-01-09,172,45,0,8,37
2026-01-10,172,37,0,0,37
2026-01-11,172,37,0,7,30
2026-01-12,172,30,0,3,27
2026-01-13,172,27,0,8,19
2026-01-14,172,19,0,1,18
2026-01-15,172,18,0,0,18
2026-01-16,172,18,120,3,135
2026-01-17,172,135,0,7,128
2026-01-18,172,128,0,1,127
2026-01-19,172,127,0,7,120
2026-01-20,172,120,0,1,119
2026-01-21,172,119,0,7,112
2026-01-22,172,112,0,0,112
2026-01-23,172,112,0,1,111
2026-01-24,172,111,0,4,107
2026-01-25,172,107,0,0,107
2026-01-26,172,107,0,4,103
2026-01-27,172,103,0,4,99
2026-01-28,172,99,0,6,93
2026-01-29,172,93,0,1,92
2026-01-30,172,92,0,1,91
2026-01-31,172,91,0,5,86
2026-02-01,172,86,0,9,77
2026-02-02,172,77,0,2,75
2026-02-03,172,75,0,7,68
2026-02-04,172,68,0,2,66
2026-02-05,172,66,0,9,57
2026-02-06,172,57,0,3,54
2026-02-07,172,54,0,6,48
2026-02-08,172,48,0,0,48
2026-02-09,172,48,0,0,48
2026-02-10,172,48,0,8,40
2026-02-11,172,40,0,5,35
2026-02-12,172,35,0,1,34
2026-02-13,172,34,0,5,29
2026-02-14,172,29,0,7,22
2026-02-15,172,22,0,4,18
2026-02-16,172,18,120,7,131
2026-02-17,172,131,0,5,126
2026-02-18,172,126,0,7,119
2026-02-19,172,119,0,6,113
2026-02-20,172,113,0,1,112
2026-02-21,172,112,0,8,104
2026-02-22,172,104,0,5,99
2026-02-23,172,99,0,5,94
2026-02-24,172,94,0,1,93
2026-02-25,172,93,0,8,85
2026-02-26,172,85,0,0,85
2026-02-27,172,85,0,5,80
2026-02-28,172,80,0,7,73
2026-03-01,172,73,0,1,72
2026-03-02,172,72,0,2,70
2026-03-03,172,70,0,9,61
2026-03-04,172,61,0,9,52
2026-03-05,172,52,0,6,46
2026-03-06,172,46,0,0,46
2026-03-07,172,46,0,4,42
2026-03-08,172,42,0,5,37
2026-03-09,172,37,0,9,28
2026-03-10,172,28,0,6,22
2026-03-11,172,22,0,6,16
2026-03-12,172,16,0,3,13
2026-03-13,172,13,0,6,7
2026-03-14,172,7,0,7,0
2026-03-15,172,0,0,3,0
2026-03-16,172,0,0,4,0
2026-03-17,172,0,120,1,119
2026-03-18,172,119,0,6,113
2026-03-19,172,113,0,2,111
2026-03-20,172,111,0,5,106
2026-03-21,172,106,0,8,98
2026-03-22,172,98,0,4,94
2026-03-23,172,94,0,8,86
2026-03-24,172,86,0,3,83
2026-03-25,172,83,0,8,75
2026-03-26,172,75,0,0,75
2026-03-27,172,75,0,3,72
2026-03-28,172,72,0,0,72
2026-03-29,172,72,0,8,64
2026-03-30,172,64,0,7,57
2026-03-31,172,57,0,7,50
2026-04-01,172,50,0,6,44
2026-04-02,172,44,0,8,36
2026-04-03,172,36,0,2,34
2026-04-04,172,34,0,4,30
2026-04-05,172,30,0,3,27
2026-04-06,172,27,0,2,25
2026-04-07,172,25,0,0,25
2026-04-08,172,25,0,5,20
2026-04-09,172,20,0,4,16
2025-01-01,173,181,0,0,181
2025-01-02,173,181,0,0,181
2025-01-03,173,181,0,3,178
2025-01-04,173,178,0,8,170
2025-01-05,173,170,0,9,161
2025-01-06,173,161,0,9,152
2025-01-07,173,152,0,5,147
2025-01-08,173,147,0,0,147
2025-01-09,173,147,0,7,140
2025-01-10,173,140,0,8,132
2025-01-11,173,132,0,1,131
2025-01-12,173,131,0,5,126
2025-01-13,173,126,0,6,120
2025-01-14,173,120,0,0,120
2025-01-15,173,120,0,4,116
2025-01-16,173,116,0,4,112
2025-01-17,173,112,0,2,110
2025-01-18,173,110,0,1,109
2025-01-19,173,109,0,0,109
2025-01-20,173,109,0,5,104
2025-01-21,173,104,0,6,98
2025-01-22,173,98,0,1,97
2025-01-23,173,97,0,1,96
2025-01-24,173,96,0,4,92
2025-01-25,173,92,0,4,88
2025-01-26,173,88,0,2,86
2025-01-27,173,86,0,2,84
2025-01-28,173,84,0,0,84
2025-01-29,173,84,0,2,82
2025-01-30,173,82,0,8,74
2025-01-31,173,74,0,1,73
2025-02-01,173,73,0,0,73
2025-02-02,173,73,0,8,65
2025-02-03,173,65,0,4,61
2025-02-04,173,61,0,7,54
2025-02-05,173,54,0,3,51
2025-02-06,173,51,0,7,44
2025-02-07,173,44,0,4,40
2025-02-08,173,40,0,5,35
2025-02-09,173,35,0,1,34
2025-02-10,173,34,0,8,26
2025-02-11,173,26,0,1,25
2025-02-12,173,25,120,8,137
2025-02-13,173,137,0,9,128
2025-02-14,173,128,0,1,127
2025-02-15,173,127,0,5,122
2025-02-16,173,122,0,7,115
2025-02-17,173,115,0,2,113
2025-02-18,173,113,0,8,105
2025-02-19,173,105,0,3,102
2025-02-20,173,102,0,4,98
2025-02-21,173,98,0,6,92
2025-02-22,173,92,0,4,88
2025-02-23,173,88,0,3,85
2025-02-24,173,85,0,3,82
2025-02-25,173,82,0,4,78
2025-02-26,173,78,0,2,76
2025-02-27,173,76,0,8,68
2025-02-28,173,68,0,1,67
2025-03-01,173,67,0,6,61
2025-03-02,173,61,0,3,58
2025-03-03,173,58,0,7,51
2025-03-04,173,51,0,6,45
2025-03-05,173,45,0,7,38
2025-03-06,173,38,0,1,37
2025-03-07,173,37,0,8,29
2025-03-08,173,29,0,5,24
2025-03-09,173,24,0,8,16
2025-03-10,173,16,0,2,14
2025-03-11,173,14,0,8,6
2025-03-12,173,6,120,1,125
2025-03-13,173,125,0,5,120
2025-03-14,173,120,0,6,114
2025-03-15,173,114,0,7,107
2025-03-16,173,107,0,4,103
2025-03-17,173,103,0,7,96
2025-03-18,173,96,0,7,89
2025-03-19,173,89,0,3,86
2025-03-20,173,86,0,6,80
2025-03-21,173,80,0,8,72
2025-03-22,173,72,0,9,63
2025-03-23,173,63,0,3,60
2025-03-24,173,60,0,8,52
2025-03-25,173,52,0,3,49
2025-03-26,173,49,0,0,49
2025-03-27,173,49,0,3,46
2025-03-28,173,46,0,1,45
2025-03-29,173,45,0,5,40
2025-03-30,173,40,0,7,33
2025-03-31,173,33,0,5,28
2025-04-01,173,28,0,4,24
2025-04-02,173,24,0,1,23
2025-04-03,173,23,0,5,18
2025-04-04,173,18,0,7,11
2025-04-05,173,11,0,5,6
2025-04-06,173,6,0,8,0
2025-04-07,173,0,0,4,0
2025-04-08,173,0,0,2,0
2025-04-09,173,0,0,4,0
2025-04-10,173,0,0,1,0
2025-04-11,173,0,0,7,0
2025-04-12,173,0,0,5,0
2025-04-13,173,0,120,8,112
2025-04-14,173,112,0,0,112
2025-04-15,173,112,0,2,110
2025-04-16,173,110,0,1,109
2025-04-17,173,109,0,7,102
2025-04-18,173,102,0,8,94
2025-04-19,173,94,0,9,85
2025-04-20,173,85,0,5,80
2025-04-21,173,80,0,2,78
2025-04-22,173,78,0,9,69
2025-04-23,173,69,0,7,62
2025-04-24,173,62,0,9,53
2025-04-25,173,53,0,6,47
2025-04-26,173,47,0,1,46
2025-04-27,173,46,0,6,40
2025-04-28,173,40,0,0,40
2025-04-29,173,40,0,7,33
2025-04-30,173,33,0,8,25
2025-05-01,173,25,0,2,23
2025-05-02,173,23,0,7,16
2025-05-03,173,16,0,5,11
2025-05-04,173,11,0,1,10
2025-05-05,173,10,0,2,8
2025-05-06,173,8,0,8,0
2025-05-07,173,0,0,1,0
2025-05-08,173,0,0,5,0
2025-05-09,173,0,0,3,0
2025-05-10,173,0,0,7,0
2025-05-11,173,0,0,6,0
2025-05-12,173,0,0,6,0
2025-05-13,173,0,0,1,0
2025-05-14,173,0,0,6,0
2025-05-15,173,0,120,6,114
2025-05-16,173,114,0,3,111
2025-05-17,173,111,0,4,107
2025-05-18,173,107,0,6,101
2025-05-19,173,101,0,7,94
2025-05-20,173,94,0,2,92
2025-05-21,173,92,0,5,87
2025-05-22,173,87,0,8,79
2025-05-23,173,79,0,9,70
2025-05-24,173,70,0,4,66
2025-05-25,173,66,0,3,63
2025-05-26,173,63,0,8,55
2025-05-27,173,55,0,3,52
2025-05-28,173,52,0,2,50
2025-05-29,173,50,0,6,44
2025-05-30,173,44,0,4,40
2025-05-31,173,40,0,0,40
2025-06-01,173,40,0,7,33
2025-06-02,173,33,120,8,145
2025-06-03,173,145,0,0,145
2025-06-04,173,145,0,3,142
2025-06-05,173,142,0,9,133
