Fecha,ID_Producto,ID_Almacen,Tipo_Movimiento,Cantidad
2025-10-03,PROD029,ALM01,Devolución,3
2025-10-03,PROD036,ALM03,Salida,12
2025-10-03,PROD032,ALM02,Entrada,195
2025-10-03,PROD039,ALM01,Salida,18
2025-10-03,PROD035,ALM03,Devolución,22
2025-10-03,PROD034,ALM01,Entrada,218
2025-10-03,PROD008,ALM03,Salida,12
2025-10-03,PROD024,ALM03,Devolución,20
2025-10-03,PROD017,ALM01,Salida,3
2025-10-03,PROD024,ALM01,Entrada,197
2025-10-03,PROD002,ALM01,Salida,11
2025-10-03,PROD007,ALM02,Salida,5
2025-10-04,PROD044,ALM02,Salida,23
2025-10-04,PROD048,ALM03,Entrada,214
2025-10-04,PROD021,ALM03,Devolución,9
2025-10-04,PROD036,ALM01,Devolución,7
2025-10-04,PROD015,ALM03,Salida,12
2025-10-04,PROD035,ALM03,Salida,12
2025-10-04,PROD005,ALM02,Salida,23
2025-10-04,PROD039,ALM03,Salida,15
2025-10-04,PROD002,ALM02,Salida,23
2025-10-04,PROD021,ALM03,Salida,19
2025-10-04,PROD024,ALM01,Salida,2
2025-10-04,PROD014,ALM03,Entrada,176
2025-10-04,PROD010,ALM02,Salida,16
2025-10-05,PROD028,ALM02,Salida,14
2025-10-05,PROD045,ALM02,Salida,7
2025-10-05,PROD007,ALM01,Salida,13
2025-10-05,PROD039,ALM01,Salida,18
2025-10-05,PROD044,ALM02,Entrada,195
2025-10-05,PROD050,ALM03,Salida,20
2025-10-05,PROD050,ALM02,Salida,11
2025-10-05,PROD039,ALM03,Salida,23
2025-10-05,PROD041,ALM02,Salida,2
2025-10-05,PROD003,ALM01,Salida,14
2025-10-05,PROD039,ALM02,Salida,4
2025-10-06,PROD004,ALM03,Salida,6
2025-10-06,PROD022,ALM01,Salida,22
2025-10-06,PROD006,ALM02,Salida,20
2025-10-06,PROD036,ALM01,Entrada,213
2025-10-06,PROD040,ALM02,Salida,10
2025-10-06,PROD013,ALM03,Salida,11
2025-10-06,PROD018,ALM03,Entrada,153
2025-10-06,PROD041,ALM02,Entrada,221
2025-10-06,PROD047,ALM01,Salida,22
2025-10-06,PROD045,ALM01,Salida,19
2025-10-06,PROD041,ALM02,Entrada,273
2025-10-06,PROD028,ALM01,Salida,14
2025-10-06,PROD033,ALM01,Salida,2
2025-10-06,PROD039,ALM02,Devolución,8
2025-10-06,PROD049,ALM02,Entrada,271
2025-10-06,PROD010,ALM03,Salida,16
2025-10-06,PROD025,ALM01,Entrada,110
2025-10-06,PROD045,ALM02,Salida,22
2025-10-06,PROD033,ALM02,Entrada,234
2025-10-07,PROD012,ALM01,Salida,20
2025-10-07,PROD020,ALM01,Salida,3
2025-10-07,PROD030,ALM01,Devolución,16
2025-10-07,PROD013,ALM02,Devolución,10
2025-10-07,PROD046,ALM01,Salida,4
2025-10-07,PROD003,ALM01,Salida,13
2025-10-07,PROD017,ALM02,Salida,19
2025-10-07,PROD040,ALM02,Salida,23
2025-10-07,PROD042,ALM01,Salida,19
2025-10-07,PROD045,ALM03,Entrada,244
2025-10-07,PROD039,ALM02,Salida,16
2025-10-07,PROD020,ALM02,Salida,19
2025-10-08,PROD024,ALM03,Salida,10
2025-10-08,PROD009,ALM03,Salida,11
2025-10-08,PROD030,ALM03,Salida,10
2025-10-08,PROD003,ALM01,Salida,3
2025-10-08,PROD001,ALM02,Salida,20
2025-10-08,PROD011,ALM03,Salida,7
2025-10-08,PROD005,ALM02,Salida,16
2025-10-08,PROD047,ALM01,Salida,16
2025-10-08,PROD022,ALM01,Devolución,22
2025-10-08,PROD037,ALM02,Salida,21
2025-10-08,PROD038,ALM02,Salida,3
2025-10-08,PROD027,ALM01,Devolución,16
2025-10-08,PROD038,ALM02,Salida,21
2025-10-08,PROD019,ALM03,Entrada,121
2025-10-08,PROD002,ALM03,Salida,19
2025-10-08,PROD027,ALM03,Salida,13
2025-10-08,PROD007,ALM01,Salida,14
2025-10-08,PROD010,ALM03,Salida,20
2025-10-08,PROD010,ALM03,Devolución,24
2025-10-08,PROD037,ALM03,Salida,3
2025-10-08,PROD033,ALM03,Salida,10
2025-10-08,PROD006,ALM01,Entrada,233
2025-10-08,PROD019,ALM03,Salida,2
2025-10-09,PROD002,ALM03,Salida,6
2025-10-09,PROD023,ALM02,Salida,20
2025-10-09,PROD011,ALM01,Entrada,262
2025-10-09,PROD024,ALM01,Devolución,17
2025-10-09,PROD007,ALM01,Entrada,135
2025-10-09,PROD006,ALM02,Entrada,115
2025-10-09,PROD025,ALM03,Salida,2
2025-10-09,PROD018,ALM01,Salida,13
2025-10-09,PROD035,ALM02,Salida,12
2025-10-09,PROD021,ALM01,Salida,5
2025-10-09,PROD013,ALM02,Salida,1
2025-10-09,PROD003,ALM02,Entrada,106
2025-10-09,PROD026,ALM03,Entrada,199
2025-10-09,PROD017,ALM02,Salida,12
2025-10-09,PROD008,ALM02,Devolución,2
2025-10-09,PROD039,ALM02,Salida,10
2025-10-09,PROD002,ALM01,Salida,15
2025-10-09,PROD013,ALM03,Salida,8
2025-10-09,PROD016,ALM03,Salida,1
2025-10-09,PROD036,ALM03,Entrada,250
2025-10-09,PROD017,ALM02,Salida,10
2025-10-09,PROD030,ALM03,Salida,14
2025-10-09,PROD030,ALM03,Salida,2
2025-10-09,PROD025,ALM02,Salida,3
2025-10-09,PROD038,ALM02,Salida,22
2025-10-09,PROD002,ALM03,Salida,22
2025-10-09,PROD008,ALM02,Entrada,268
2025-10-09,PROD001,ALM03,Salida,18
2025-10-10,PROD011,ALM02,Salida,10
2025-10-10,PROD003,ALM03,Salida,15
2025-10-10,PROD027,ALM03,Entrada,121
2025-10-10,PROD042,ALM02,Salida,1
2025-10-10,PROD048,ALM03,Salida,14
2025-10-10,PROD045,ALM01,Entrada,106
2025-10-10,PROD006,ALM01,Salida,9
2025-10-10,PROD020,ALM02,Salida,23
2025-10-10,PROD027,ALM03,Salida,14
2025-10-10,PROD030,ALM02,Salida,8
2025-10-10,PROD018,ALM02,Salida,18
2025-10-10,PROD031,ALM01,Salida,5
2025-10-10,PROD017,ALM02,Salida,10
2025-10-11,PROD017,ALM03,Salida,13
2025-10-11,PROD045,ALM02,Salida,10
2025-10-11,PROD010,ALM03,Entrada,121
2025-10-11,PROD037,ALM03,Salida,6
2025-10-11,PROD007,ALM02,Devolución,12
2025-10-11,PROD025,ALM02,Salida,23
2025-10-11,PROD003,ALM01,Salida,19
2025-10-11,PROD005,ALM03,Salida,11
2025-10-11,PROD040,ALM03,Salida,14
2025-10-11,PROD033,ALM03,Salida,24
2025-10-11,PROD044,ALM03,Salida,10
2025-10-11,PROD044,ALM03,Entrada,243
2025-10-11,PROD001,ALM03,Devolución,5
2025-10-11,PROD046,ALM01,Entrada,226
2025-10-11,PROD005,ALM03,Salida,6
2025-10-11,PROD005,ALM02,Salida,12
2025-10-11,PROD009,ALM03,Salida,20
2025-10-11,PROD010,ALM02,Salida,15
2025-10-11,PROD037,ALM03,Entrada,285
2025-10-11,PROD037,ALM03,Salida,6
2025-10-11,PROD010,ALM01,Salida,6
2025-10-11,PROD042,ALM01,Salida,21
2025-10-12,PROD029,ALM01,Devolución,2
2025-10-12,PROD042,ALM01,Entrada,136
2025-10-12,PROD004,ALM03,Salida,1
2025-10-12,PROD034,ALM01,Salida,18
2025-10-12,PROD022,ALM02,Salida,16
2025-10-12,PROD022,ALM02,Salida,23
2025-10-12,PROD007,ALM01,Salida,2
2025-10-12,PROD044,ALM02,Salida,20
2025-10-12,PROD019,ALM01,Entrada,276
2025-10-12,PROD021,ALM03,Salida,2
2025-10-12,PROD049,ALM02,Salida,22
2025-10-12,PROD024,ALM02,Salida,8
2025-10-13,PROD050,ALM03,Salida,23
2025-10-13,PROD024,ALM02,Salida,19
2025-10-13,PROD025,ALM02,Salida,3
2025-10-13,PROD005,ALM03,Salida,8
2025-10-13,PROD041,ALM02,Entrada,218
2025-10-13,PROD032,ALM02,Salida,21
2025-10-13,PROD010,ALM02,Salida,18
2025-10-13,PROD033,ALM02,Salida,8
2025-10-13,PROD009,ALM01,Entrada,229
2025-10-13,PROD019,ALM03,Devolución,2
2025-10-13,PROD026,ALM02,Salida,17
2025-10-13,PROD006,ALM03,Devolución,20
2025-10-13,PROD024,ALM01,Salida,19
2025-10-13,PROD012,ALM01,Salida,18
2025-10-13,PROD018,ALM03,Salida,16
2025-10-13,PROD024,ALM01,Salida,1
2025-10-13,PROD033,ALM03,Entrada,183
2025-10-13,PROD008,ALM02,Entrada,218
2025-10-13,PROD046,ALM02,Devolución,21
2025-10-13,PROD048,ALM01,Salida,19
2025-10-13,PROD007,ALM03,Entrada,267
2025-10-14,PROD046,ALM03,Entrada,118
2025-10-14,PROD010,ALM02,Salida,24
2025-10-14,PROD035,ALM03,Salida,11
2025-10-14,PROD029,ALM01,Salida,14
2025-10-14,PROD001,ALM03,Salida,3
2025-10-14,PROD050,ALM01,Salida,2
2025-10-14,PROD004,ALM02,Devolución,2
2025-10-14,PROD038,ALM02,Salida,8
2025-10-14,PROD036,ALM03,Entrada,186
2025-10-14,PROD018,ALM03,Salida,1
2025-10-14,PROD017,ALM02,Salida,13
2025-10-14,PROD007,ALM03,Salida,14
2025-10-14,PROD015,ALM01,Salida,24
2025-10-14,PROD016,ALM01,Entrada,128
2025-10-14,PROD050,ALM02,Salida,21
2025-10-14,PROD035,ALM01,Salida,13
2025-10-14,PROD044,ALM02,Entrada,113
2025-10-14,PROD034,ALM03,Salida,20
2025-10-14,PROD015,ALM01,Entrada,173
2025-10-14,PROD031,ALM02,Salida,21
2025-10-14,PROD049,ALM01,Salida,9
2025-10-14,PROD020,ALM01,Devolución,16
2025-10-14,PROD033,ALM03,Salida,15
2025-10-14,PROD005,ALM01,Devolución,9
2025-10-14,PROD043,ALM01,Entrada,121
2025-10-14,PROD017,ALM01,Salida,20
2025-10-14,PROD027,ALM01,Salida,1
2025-10-14,PROD018,ALM03,Salida,16
2025-10-14,PROD042,ALM01,Salida,13
2025-10-14,PROD002,ALM02,Salida,21
2025-10-15,PROD042,ALM01,Salida,16
2025-10-15,PROD004,ALM03,Devolución,19
2025-10-15,PROD009,ALM02,Entrada,102
2025-10-15,PROD004,ALM01,Devolución,24
2025-10-15,PROD035,ALM02,Salida,20
2025-10-15,PROD010,ALM02,Salida,14
2025-10-15,PROD030,ALM03,Salida,1
2025-10-15,PROD018,ALM01,Salida,3
2025-10-15,PROD005,ALM01,Salida,15
2025-10-15,PROD048,ALM03,Salida,7
2025-10-15,PROD048,ALM01,Salida,22
2025-10-15,PROD013,ALM02,Salida,12
2025-10-15,PROD004,ALM02,Entrada,132
2025-10-15,PROD022,ALM02,Salida,5
2025-10-15,PROD025,ALM01,Salida,3
2025-10-15,PROD012,ALM01,Entrada,157
2025-10-15,PROD012,ALM03,Entrada,162
2025-10-15,PROD003,ALM01,Salida,8
2025-10-15,PROD017,ALM03,Salida,10
2025-10-15,PROD038,ALM02,Salida,22
2025-10-15,PROD048,ALM02,Salida,20
2025-10-15,PROD010,ALM01,Entrada,297
2025-10-15,PROD011,ALM01,Devolución,7
2025-10-15,PROD020,ALM02,Salida,23
2025-10-15,PROD029,ALM01,Salida,6
2025-10-15,PROD016,ALM02,Salida,23
2025-10-15,PROD010,ALM02,Salida,2
2025-10-15,PROD037,ALM03,Salida,6
2025-10-16,PROD034,ALM02,Salida,21
2025-10-16,PROD027,ALM02,Salida,19
2025-10-16,PROD007,ALM01,Devolución,21
2025-10-16,PROD033,ALM01,Salida,18
2025-10-16,PROD038,ALM02,Salida,14
2025-10-16,PROD010,ALM03,Salida,18
2025-10-16,PROD023,ALM01,Devolución,22
2025-10-16,PROD025,ALM01,Devolución,15
2025-10-16,PROD013,ALM01,Salida,11
2025-10-16,PROD045,ALM01,Salida,10
2025-10-16,PROD016,ALM01,Salida,1
2025-10-16,PROD034,ALM02,Salida,3
2025-10-16,PROD033,ALM03,Salida,3
2025-10-16,PROD032,ALM03,Salida,18
2025-10-16,PROD039,ALM01,Salida,20
2025-10-16,PROD026,ALM01,Salida,13
2025-10-16,PROD038,ALM02,Entrada,290
2025-10-16,PROD038,ALM03,Salida,7
2025-10-16,PROD031,ALM02,Salida,24
2025-10-16,PROD006,ALM03,Entrada,109
2025-10-16,PROD003,ALM03,Devolución,8
2025-10-16,PROD045,ALM02,Entrada,100
2025-10-16,PROD015,ALM01,Entrada,234
2025-10-16,PROD004,ALM03,Salida,14
2025-10-16,PROD008,ALM02,Salida,11
2025-10-17,PROD050,ALM03,Devolución,10
2025-10-17,PROD039,ALM01,Entrada,288
2025-10-17,PROD033,ALM01,Entrada,219
2025-10-17,PROD001,ALM01,Entrada,271
2025-10-17,PROD026,ALM03,Salida,3
2025-10-17,PROD008,ALM02,Salida,23
2025-10-17,PROD006,ALM01,Salida,20
2025-10-17,PROD030,ALM02,Entrada,265
2025-10-17,PROD028,ALM02,Entrada,172
2025-10-17,PROD040,ALM01,Devolución,17
2025-10-17,PROD007,ALM03,Salida,6
2025-10-18,PROD031,ALM02,Salida,9
2025-10-18,PROD036,ALM02,Salida,16
2025-10-18,PROD012,ALM02,Salida,19
2025-10-18,PROD019,ALM02,Salida,24
2025-10-18,PROD031,ALM02,Devolución,7
2025-10-18,PROD037,ALM01,Salida,21
2025-10-18,PROD047,ALM01,Salida,10
2025-10-18,PROD031,ALM02,Salida,24
2025-10-18,PROD037,ALM01,Entrada,149
2025-10-18,PROD049,ALM02,Salida,1
2025-10-18,PROD012,ALM03,Devolución,19
2025-10-18,PROD029,ALM02,Entrada,260
2025-10-18,PROD021,ALM02,Salida,6
2025-10-18,PROD025,ALM03,Entrada,246
2025-10-18,PROD034,ALM03,Salida,21
2025-10-18,PROD027,ALM02,Salida,15
2025-10-18,PROD002,ALM02,Salida,14
2025-10-18,PROD014,ALM02,Salida,16
2025-10-18,PROD012,ALM02,Entrada,161
2025-10-18,PROD014,ALM01,Entrada,187
2025-10-18,PROD032,ALM01,Salida,15
2025-10-18,PROD004,ALM01,Salida,14
2025-10-18,PROD003,ALM01,Salida,17
2025-10-18,PROD018,ALM03,Salida,4
2025-10-18,PROD036,ALM01,Entrada,196
2025-10-18,PROD005,ALM03,Devolución,12
2025-10-18,PROD013,ALM02,Entrada,139
2025-10-18,PROD038,ALM03,Devolución,11
2025-10-18,PROD016,ALM01,Salida,15
2025-10-18,PROD046,ALM02,Salida,18
2025-10-19,PROD008,ALM03,Salida,24
2025-10-19,PROD009,ALM01,Salida,4
2025-10-19,PROD047,ALM02,Salida,17
2025-10-19,PROD029,ALM02,Salida,10
2025-10-19,PROD046,ALM02,Entrada,188
2025-10-19,PROD023,ALM02,Salida,15
2025-10-19,PROD012,ALM03,Salida,13
2025-10-19,PROD032,ALM01,Salida,2
2025-10-19,PROD042,ALM01,Salida,3
2025-10-19,PROD041,ALM02,Salida,7
2025-10-19,PROD044,ALM02,Devolución,6
2025-10-20,PROD037,ALM03,Entrada,119
2025-10-20,PROD046,ALM02,Salida,8
2025-10-20,PROD043,ALM02,Salida,17
2025-10-20,PROD032,ALM03,Salida,6
2025-10-20,PROD028,ALM03,Salida,9
2025-10-20,PROD039,ALM02,Salida,15
2025-10-20,PROD022,ALM01,Entrada,197
2025-10-20,PROD047,ALM02,Salida,20
2025-10-20,PROD030,ALM03,Salida,13
2025-10-20,PROD013,ALM02,Entrada,248
2025-10-20,PROD001,ALM02,Devolución,21
2025-10-20,PROD007,ALM01,Entrada,185
2025-10-21,PROD006,ALM01,Salida,21
2025-10-21,PROD032,ALM03,Salida,11
2025-10-21,PROD035,ALM01,Entrada,204
2025-10-21,PROD019,ALM01,Salida,3
2025-10-21,PROD050,ALM03,Salida,23
2025-10-21,PROD010,ALM02,Entrada,100
2025-10-21,PROD019,ALM02,Salida,2
2025-10-21,PROD048,ALM01,Salida,1
2025-10-21,PROD030,ALM01,Salida,20
2025-10-21,PROD042,ALM01,Entrada,244
2025-10-21,PROD039,ALM03,Entrada,295
2025-10-21,PROD023,ALM01,Salida,17
2025-10-21,PROD002,ALM02,Devolución,1
2025-10-21,PROD036,ALM02,Salida,1
2025-10-21,PROD009,ALM01,Salida,4
2025-10-21,PROD002,ALM03,Salida,20
2025-10-21,PROD007,ALM01,Devolución,15
2025-10-21,PROD004,ALM02,Salida,4
2025-10-21,PROD028,ALM03,Entrada,189
2025-10-21,PROD015,ALM02,Entrada,254
2025-10-21,PROD005,ALM03,Salida,3
2025-10-21,PROD033,ALM03,Entrada,108
2025-10-22,PROD050,ALM03,Salida,24
2025-10-22,PROD031,ALM03,Salida,20
2025-10-22,PROD005,ALM01,Salida,11
2025-10-22,PROD016,ALM03,Entrada,210
2025-10-22,PROD005,ALM03,Entrada,197
2025-10-22,PROD013,ALM03,Devolución,8
2025-10-22,PROD024,ALM01,Salida,12
2025-10-22,PROD023,ALM01,Entrada,278
2025-10-22,PROD005,ALM02,Salida,13
2025-10-22,PROD014,ALM02,Entrada,162
2025-10-22,PROD029,ALM01,Salida,3
2025-10-22,PROD049,ALM01,Entrada,193
2025-10-22,PROD020,ALM02,Salida,17
2025-10-22,PROD002,ALM03,Salida,24
2025-10-22,PROD011,ALM03,Salida,5
2025-10-22,PROD021,ALM02,Salida,7
2025-10-22,PROD014,ALM01,Salida,11
2025-10-23,PROD022,ALM02,Salida,20
2025-10-23,PROD029,ALM02,Salida,24
2025-10-23,PROD024,ALM02,Salida,1
2025-10-23,PROD037,ALM02,Salida,19
2025-10-23,PROD004,ALM03,Devolución,11
2025-10-23,PROD021,ALM02,Devolución,20
2025-10-23,PROD040,ALM03,Salida,16
2025-10-23,PROD003,ALM01,Salida,6
2025-10-23,PROD010,ALM01,Salida,23
2025-10-23,PROD035,ALM02,Entrada,276
2025-10-23,PROD012,ALM01,Devolución,24
2025-10-24,PROD027,ALM01,Salida,16
2025-10-24,PROD015,ALM03,Devolución,22
2025-10-24,PROD040,ALM02,Salida,19
2025-10-24,PROD037,ALM02,Salida,11
2025-10-24,PROD049,ALM02,Entrada,180
2025-10-24,PROD006,ALM03,Salida,9
2025-10-24,PROD033,ALM03,Salida,3
2025-10-24,PROD016,ALM01,Salida,5
2025-10-24,PROD044,ALM01,Salida,24
2025-10-24,PROD048,ALM01,Devolución,9
2025-10-24,PROD024,ALM01,Entrada,200
2025-10-24,PROD050,ALM03,Salida,8
2025-10-24,PROD018,ALM01,Salida,13
2025-10-24,PROD001,ALM03,Entrada,267
2025-10-24,PROD034,ALM03,Entrada,128
2025-10-24,PROD002,ALM03,Salida,18
2025-10-24,PROD006,ALM03,Salida,6
2025-10-24,PROD021,ALM01,Salida,24
2025-10-24,PROD038,ALM03,Entrada,186
2025-10-24,PROD007,ALM02,Entrada,124
2025-10-24,PROD018,ALM02,Salida,5
2025-10-24,PROD035,ALM03,Salida,15
2025-10-24,PROD008,ALM03,Salida,21
2025-10-24,PROD044,ALM02,Entrada,227
2025-10-24,PROD046,ALM02,Salida,2
2025-10-25,PROD009,ALM01,Salida,13
2025-10-25,PROD024,ALM02,Salida,24
2025-10-25,PROD016,ALM01,Entrada,257
2025-10-25,PROD038,ALM03,Devolución,24
2025-10-25,PROD049,ALM01,Devolución,17
2025-10-25,PROD044,ALM02,Salida,13
2025-10-25,PROD046,ALM03,Salida,13
2025-10-25,PROD004,ALM01,Salida,18
2025-10-25,PROD036,ALM01,Devolución,13
2025-10-25,PROD040,ALM01,Salida,8
2025-10-25,PROD006,ALM02,Devolución,4
2025-10-25,PROD042,ALM01,Salida,6
2025-10-25,PROD038,ALM01,Salida,14
2025-10-26,PROD001,ALM03,Devolución,15
2025-10-26,PROD021,ALM01,Salida,16
2025-10-26,PROD028,ALM03,Entrada,239
2025-10-26,PROD031,ALM02,Entrada,159
2025-10-26,PROD040,ALM03,Salida,15
2025-10-26,PROD013,ALM03,Salida,23
2025-10-26,PROD036,ALM03,Salida,19
2025-10-26,PROD043,ALM01,Devolución,5
2025-10-26,PROD041,ALM01,Entrada,192
2025-10-26,PROD017,ALM01,Salida,20
2025-10-26,PROD036,ALM02,Salida,18
2025-10-26,PROD041,ALM03,Salida,8
2025-10-26,PROD007,ALM01,Salida,6
2025-10-26,PROD028,ALM01,Salida,17
2025-10-26,PROD024,ALM03,Entrada,120
2025-10-26,PROD029,ALM03,Salida,18
2025-10-26,PROD029,ALM02,Entrada,264
2025-10-26,PROD033,ALM03,Devolución,23
2025-10-26,PROD001,ALM01,Salida,4
2025-10-26,PROD031,ALM03,Salida,9
2025-10-26,PROD033,ALM02,Salida,2
2025-10-26,PROD008,ALM03,Salida,19
2025-10-26,PROD030,ALM03,Entrada,286
2025-10-26,PROD039,ALM01,Entrada,167
2025-10-26,PROD023,ALM03,Salida,2
2025-10-26,PROD026,ALM01,Entrada,288
2025-10-26,PROD029,ALM01,Salida,7
2025-10-27,PROD032,ALM02,Salida,11
2025-10-27,PROD002,ALM01,Entrada,235
2025-10-27,PROD005,ALM02,Entrada,169
2025-10-27,PROD043,ALM03,Salida,11
2025-10-27,PROD043,ALM02,Entrada,182
2025-10-27,PROD010,ALM01,Salida,10
2025-10-27,PROD002,ALM02,Salida,14
2025-10-27,PROD013,ALM03,Entrada,199
2025-10-27,PROD043,ALM02,Devolución,22
2025-10-27,PROD024,ALM03,Devolución,21
2025-10-27,PROD030,ALM02,Salida,24
2025-10-27,PROD007,ALM03,Entrada,223
2025-10-27,PROD034,ALM02,Salida,9
2025-10-27,PROD010,ALM01,Salida,6
2025-10-28,PROD022,ALM03,Salida,5
2025-10-28,PROD017,ALM03,Salida,18
2025-10-28,PROD028,ALM01,Salida,8
2025-10-28,PROD026,ALM01,Entrada,175
2025-10-28,PROD046,ALM01,Salida,5
2025-10-28,PROD024,ALM03,Salida,17
2025-10-28,PROD034,ALM01,Salida,12
2025-10-28,PROD035,ALM01,Salida,12
2025-10-28,PROD027,ALM01,Salida,17
2025-10-28,PROD039,ALM02,Devolución,23
2025-10-28,PROD029,ALM01,Salida,22
2025-10-29,PROD009,ALM03,Salida,11
2025-10-29,PROD014,ALM01,Entrada,224
2025-10-29,PROD022,ALM03,Salida,12
2025-10-29,PROD026,ALM03,Salida,8
2025-10-29,PROD026,ALM02,Salida,13
2025-10-29,PROD013,ALM03,Salida,3
2025-10-29,PROD040,ALM01,Entrada,228
2025-10-29,PROD009,ALM01,Salida,17
2025-10-29,PROD037,ALM02,Salida,13
2025-10-29,PROD007,ALM01,Salida,14
2025-10-29,PROD047,ALM01,Salida,10
2025-10-29,PROD026,ALM03,Salida,12
2025-10-29,PROD011,ALM01,Salida,15
2025-10-29,PROD003,ALM02,Entrada,265
2025-10-29,PROD030,ALM01,Salida,22
2025-10-29,PROD018,ALM01,Salida,23
2025-10-29,PROD016,ALM02,Devolución,16
2025-10-29,PROD031,ALM02,Salida,1
2025-10-29,PROD006,ALM03,Salida,8
2025-10-29,PROD044,ALM03,Entrada,180
2025-10-29,PROD032,ALM03,Entrada,247
2025-10-29,PROD020,ALM03,Salida,11
2025-10-29,PROD002,ALM03,Salida,20
2025-10-29,PROD032,ALM01,Devolución,4
2025-10-29,PROD012,ALM02,Devolución,5
2025-10-30,PROD045,ALM03,Salida,22
2025-10-30,PROD029,ALM01,Devolución,19
2025-10-30,PROD009,ALM01,Salida,17
2025-10-30,PROD011,ALM03,Devolución,2
2025-10-30,PROD050,ALM03,Salida,21
2025-10-30,PROD029,ALM01,Entrada,162
2025-10-30,PROD008,ALM03,Salida,22
2025-10-30,PROD044,ALM01,Entrada,197
2025-10-30,PROD035,ALM03,Salida,15
2025-10-30,PROD028,ALM01,Salida,21
2025-10-30,PROD044,ALM01,Entrada,169
2025-10-30,PROD006,ALM01,Salida,8
2025-10-30,PROD008,ALM03,Entrada,122
2025-10-30,PROD010,ALM02,Devolución,18
2025-10-30,PROD028,ALM01,Entrada,215
2025-10-31,PROD021,ALM02,Salida,16
2025-10-31,PROD025,ALM02,Devolución,9
2025-10-31,PROD011,ALM01,Salida,18
2025-10-31,PROD004,ALM02,Salida,16
2025-10-31,PROD011,ALM03,Entrada,137
2025-10-31,PROD036,ALM03,Salida,17
2025-10-31,PROD021,ALM03,Salida,13
2025-10-31,PROD018,ALM01,Entrada,128
2025-10-31,PROD046,ALM01,Salida,24
2025-10-31,PROD013,ALM03,Devolución,18
2025-10-31,PROD005,ALM02,Salida,10
2025-10-31,PROD028,ALM03,Salida,2
2025-10-31,PROD039,ALM01,Salida,4
2025-10-31,PROD020,ALM02,Salida,17
2025-10-31,PROD013,ALM01,Entrada,220
2025-10-31,PROD050,ALM03,Salida,15
2025-10-31,PROD011,ALM02,Salida,20
2025-11-01,PROD041,ALM02,Salida,13
2025-11-01,PROD036,ALM03,Entrada,217
2025-11-01,PROD043,ALM03,Devolución,12
2025-11-01,PROD033,ALM03,Salida,10
2025-11-01,PROD042,ALM02,Salida,1
2025-11-01,PROD035,ALM01,Entrada,146
2025-11-01,PROD012,ALM03,Salida,23
2025-11-01,PROD014,ALM02,Salida,8
2025-11-01,PROD034,ALM01,Salida,1
2025-11-01,PROD007,ALM02,Salida,17
2025-11-01,PROD037,ALM03,Salida,8
2025-11-01,PROD010,ALM03,Entrada,230
2025-11-01,PROD003,ALM01,Entrada,249
2025-11-01,PROD034,ALM01,Devolución,4
2025-11-01,PROD012,ALM01,Salida,24
2025-11-01,PROD020,ALM01,Salida,19
2025-11-01,PROD013,ALM01,Salida,7
2025-11-01,PROD043,ALM01,Salida,7
2025-11-01,PROD028,ALM02,Salida,14
2025-11-01,PROD028,ALM01,Salida,22
2025-11-01,PROD013,ALM03,Salida,3
2025-11-01,PROD037,ALM03,Salida,18
2025-11-02,PROD021,ALM02,Salida,20
2025-11-02,PROD040,ALM03,Salida,24
2025-11-02,PROD048,ALM01,Salida,11
2025-11-02,PROD045,ALM03,Entrada,243
2025-11-02,PROD008,ALM01,Salida,12
2025-11-02,PROD035,ALM01,Salida,18
2025-11-02,PROD002,ALM02,Entrada,282
2025-11-02,PROD047,ALM01,Salida,17
2025-11-02,PROD007,ALM03,Salida,23
2025-11-02,PROD011,ALM03,Devolución,12
2025-11-02,PROD037,ALM02,Salida,15
2025-11-03,PROD027,ALM03,Salida,4
2025-11-03,PROD047,ALM01,Salida,2
2025-11-03,PROD007,ALM01,Entrada,286
2025-11-03,PROD017,ALM01,Devolución,3
2025-11-03,PROD038,ALM02,Salida,23
2025-11-03,PROD038,ALM03,Salida,23
2025-11-03,PROD045,ALM02,Salida,19
2025-11-03,PROD031,ALM02,Salida,14
2025-11-03,PROD009,ALM02,Salida,10
2025-11-03,PROD018,ALM02,Salida,10
2025-11-03,PROD018,ALM03,Salida,3
2025-11-03,PROD013,ALM01,Salida,22
2025-11-03,PROD015,ALM01,Salida,3
2025-11-03,PROD045,ALM01,Salida,4
2025-11-03,PROD039,ALM03,Salida,16
2025-11-03,PROD002,ALM02,Devolución,20
2025-11-03,PROD048,ALM01,Entrada,100
2025-11-03,PROD030,ALM03,Salida,17
2025-11-03,PROD034,ALM03,Salida,14
2025-11-03,PROD006,ALM03,Salida,17
2025-11-03,PROD011,ALM03,Devolución,22
2025-11-03,PROD001,ALM02,Salida,21
2025-11-03,PROD047,ALM02,Devolución,23
2025-11-03,PROD039,ALM01,Entrada,199
2025-11-03,PROD035,ALM03,Salida,24
2025-11-03,PROD007,ALM01,Salida,14
2025-11-03,PROD044,ALM03,Salida,4
2025-11-03,PROD017,ALM01,Salida,2
2025-11-03,PROD028,ALM01,Salida,22
2025-11-03,PROD011,ALM03,Salida,3
2025-11-04,PROD033,ALM03,Entrada,294
2025-11-04,PROD037,ALM01,Salida,21
2025-11-04,PROD021,ALM02,Salida,5
2025-11-04,PROD029,ALM03,Salida,7
2025-11-04,PROD039,ALM01,Salida,8
